Y Load (N) vs. Time (sec)
(1002 2)
Time (sec)	Tool	
  0.0000000000000000	  0.0000000000000000
  0.0000001728610000	 25.3374740000000000
  0.0000003457220000	 56.5745039999999970
  0.0000005185830000	 64.9091169999999950
  0.0000006914440000	 69.0769319999999990
  0.0000008643050000	 84.0544790000000010
  0.0000010371660000	 89.7993890000000050
  0.0000012100270000	 96.6224979999999930
  0.0000013828880000	107.6683900000000000
  0.0000015557490000	114.8305900000000000
  0.0000017286100000	118.6821900000000100
  0.0000019014710000	113.2194200000000000
  0.0000020743320000	108.3679600000000000
  0.0000022471930000	129.4254300000000100
  0.0000024200540000	144.3847900000000100
  0.0000025929150000	158.9853100000000000
  0.0000027657760000	169.8265500000000000
  0.0000029386370000	164.1918800000000000
  0.0000031114980000	168.5602399999999900
  0.0000032843590000	163.8841600000000100
  0.0000034572200000	162.0630099999999900
  0.0000036300810000	166.9456800000000100
  0.0000038029420000	170.6850399999999900
  0.0000039758030000	199.2146500000000100
  0.0000041486640000	203.3586000000000000
  0.0000043215250000	205.6418099999999900
  0.0000044943860000	196.2337400000000100
  0.0000046672470000	212.5902600000000000
  0.0000048401080000	205.3105799999999900
  0.0000050129690000	208.1894000000000100
  0.0000051858300000	210.9711200000000100
  0.0000053586910000	220.2546500000000000
  0.0000055315520000	225.7337800000000000
  0.0000057044130000	230.9236899999999900
  0.0000058772740000	229.3383499999999900
  0.0000060501350000	236.4321400000000000
  0.0000062229960000	239.2283899999999900
  0.0000063958570000	235.4127900000000000
  0.0000065687180000	224.9527600000000100
  0.0000067415790000	275.1164900000000000
  0.0000069144400000	266.2742200000000100
  0.0000070873010000	253.3156300000000000
  0.0000072601620000	246.6150900000000100
  0.0000074068671432	247.5527899999999900
  0.0000075797281432	251.9421199999999900
  0.0000077525891432	251.6352400000000100
  0.0000079254501432	256.5624000000000300
  0.0000080983111432	263.3888999999999800
  0.0000082711721432	269.4184000000000200
  0.0000084440331432	269.9687200000000200
  0.0000086168941432	275.9610099999999900
  0.0000087897551432	277.3142000000000300
  0.0000089626161432	274.8291100000000100
  0.0000091354771432	264.0845499999999800
  0.0000093083381432	276.4673399999999800
  0.0000094811991432	279.2257000000000200
  0.0000096540601432	280.7116100000000100
  0.0000098269211432	295.3647399999999800
  0.0000099997821432	294.8190099999999900
  0.0000101726431432	294.7716199999999800
  0.0000103455041432	301.7508000000000300
  0.0000105183651432	300.0323599999999800
  0.0000106912261432	309.2691699999999700
  0.0000108640871432	303.4417500000000100
  0.0000110369481432	308.0515100000000100
  0.0000112098091432	311.5616800000000200
  0.0000113826701432	314.0493000000000200
  0.0000115555311432	310.7896900000000100
  0.0000117283921432	312.8502300000000100
  0.0000119012531432	298.4314400000000100
  0.0000120741141432	308.8900800000000100
  0.0000122469751432	321.0468700000000100
  0.0000124198361432	325.4456099999999900
  0.0000125926971432	326.4239799999999700
  0.0000127655581432	333.4429299999999900
  0.0000129384191432	320.1906599999999800
  0.0000131112801432	321.2083400000000200
  0.0000132841411432	324.0057600000000100
  0.0000134570021432	327.8207899999999900
  0.0000136298631432	335.5614800000000200
  0.0000138027241432	325.9761300000000100
  0.0000139755851432	328.2855900000000100
  0.0000141484461432	327.5242200000000100
  0.0000143213071432	332.8739699999999900
  0.0000144941681432	321.3642899999999800
  0.0000146670291432	333.5632200000000000
  0.0000148398901432	335.7475800000000300
  0.0000150127511432	338.5028399999999900
  0.0000151856121432	342.8840999999999900
  0.0000153584731432	347.4135900000000000
  0.0000155313341432	345.5455299999999900
  0.0000157041951432	345.2405999999999700
  0.0000158770561432	343.5374699999999800
  0.0000160499171432	333.6493699999999800
  0.0000162227781432	333.5959599999999900
  0.0000163956391432	337.3982899999999700
  0.0000165685001432	332.8338900000000000
  0.0000167413611432	337.9843599999999800
  0.0000169142221432	333.8792000000000300
  0.0000170870831432	324.4006400000000100
  0.0000172599441432	325.5290499999999800
  0.0000174328051432	324.5955300000000000
  0.0000176056661432	328.8829000000000100
  0.0000177785271432	333.3644899999999900
  0.0000179513881432	330.0899699999999900
  0.0000181242491432	333.2634699999999800
  0.0000182971101432	345.1759000000000100
  0.0000184699711432	335.0117300000000000
  0.0000186428321432	341.1681199999999900
  0.0000188156931432	344.4869600000000100
  0.0000189885541432	346.2467199999999800
  0.0000191614151432	350.5509900000000100
  0.0000193342761432	350.2161800000000100
  0.0000195071371432	347.2502200000000100
  0.0000196799981432	354.8714100000000300
  0.0000198528591432	357.3638000000000300
  0.0000200257201432	354.6997799999999800
  0.0000201985811432	352.6782400000000200
  0.0000203714421432	349.9552600000000100
  0.0000205443031432	347.1729800000000000
  0.0000207171641432	347.6079399999999900
  0.0000208900251432	350.3736299999999900
  0.0000210628861432	344.6657200000000200
  0.0000212357471432	348.1109300000000000
  0.0000214086081432	346.6652100000000000
  0.0000215814691432	348.9807599999999800
  0.0000217543301432	345.9930600000000100
  0.0000219271911432	340.2712399999999800
  0.0000221000521432	337.1499499999999900
  0.0000222729131432	342.0707400000000000
  0.0000224457741432	346.1680900000000100
  0.0000226186351432	332.1568100000000100
  0.0000227914961432	357.7481700000000200
  0.0000229643571432	356.8297900000000000
  0.0000231372181432	361.3940299999999900
  0.0000233100791432	358.7283800000000200
  0.0000234829401432	360.6414600000000000
  0.0000236558011432	359.6268700000000000
  0.0000238286621432	357.9253699999999900
  0.0000240015231432	355.7958300000000200
  0.0000241743841432	360.7484200000000100
  0.0000243472451432	361.7472200000000300
  0.0000245201061432	357.8261699999999900
  0.0000246929671432	355.9884900000000100
  0.0000248658281432	359.5939000000000200
  0.0000250386891432	353.6440999999999800
  0.0000252115501432	350.3347299999999800
  0.0000253844111432	343.8495100000000100
  0.0000255572721432	343.4997700000000100
  0.0000257301331432	342.9872599999999900
  0.0000259029941432	345.4213300000000100
  0.0000260758551432	342.9741900000000200
  0.0000262487161432	342.7961300000000100
  0.0000264215771432	337.2613600000000200
  0.0000265944381432	343.3650400000000200
  0.0000267672991432	343.8079799999999900
  0.0000269401601432	342.6061900000000300
  0.0000271130211432	341.0511099999999900
  0.0000272858821432	347.6626200000000000
  0.0000274587431432	350.3854600000000200
  0.0000276316041432	340.8020399999999800
  0.0000278044651432	337.5076199999999700
  0.0000279773261432	354.8340999999999800
  0.0000281501871432	346.8827999999999700
  0.0000283230481432	341.5747400000000200
  0.0000284959091432	347.5605200000000000
  0.0000286687701432	350.3848899999999800
  0.0000288416311432	353.8700799999999700
  0.0000290144921432	358.0342999999999700
  0.0000291873531432	362.4223600000000300
  0.0000293602141432	360.3152299999999900
  0.0000295330751432	350.5598600000000100
  0.0000297059361432	357.5602000000000100
  0.0000298787971432	357.7256600000000000
  0.0000300516581432	351.5090200000000200
  0.0000302245191432	341.2499399999999800
  0.0000303973801432	336.8165000000000200
  0.0000305702411432	332.9196499999999900
  0.0000307431021432	332.9722100000000200
  0.0000309159631432	329.3646900000000000
  0.0000310888241432	335.8299799999999800
  0.0000312616851432	338.6527800000000100
  0.0000314345461432	341.4940100000000000
  0.0000316074071432	343.0644600000000000
  0.0000317802681432	338.0157300000000200
  0.0000319531291432	346.3051300000000200
  0.0000321259901432	338.0384000000000200
  0.0000322988511432	331.5306100000000200
  0.0000324717121432	334.9040200000000000
  0.0000326445731432	333.6239699999999900
  0.0000328174341432	338.1992900000000200
  0.0000329902951432	340.5208500000000000
  0.0000331631561432	345.8922000000000000
  0.0000333360171432	349.3464900000000200
  0.0000335088781432	349.8262199999999800
  0.0000336817391432	337.9987100000000200
  0.0000338546001432	334.4657500000000100
  0.0000340274611432	340.1871300000000200
  0.0000342003221432	341.5561900000000200
  0.0000343731831432	335.6383900000000200
  0.0000345460441432	326.5652000000000000
  0.0000347189051432	325.6930800000000100
  0.0000348917661432	322.5606599999999800
  0.0000350646271432	319.1752200000000200
  0.0000352374881432	313.9547299999999800
  0.0000354103491432	319.0347699999999800
  0.0000355832101432	339.7364799999999700
  0.0000357560711432	336.5778599999999900
  0.0000359289321432	342.7524799999999900
  0.0000361017931432	342.3037100000000200
  0.0000362746541432	337.1658899999999900
  0.0000364475151432	344.4847100000000100
  0.0000366203761432	344.7120300000000300
  0.0000367932371432	346.8939199999999800
  0.0000369660981432	337.4508300000000000
  0.0000371389591432	334.8202400000000100
  0.0000373118201432	319.1562299999999900
  0.0000374846811432	314.7946000000000000
  0.0000376575421432	312.6828300000000200
  0.0000378304031432	312.1103400000000100
  0.0000380032641432	312.5962999999999900
  0.0000381761251432	313.6741099999999800
  0.0000383489861432	319.2300500000000100
  0.0000385218471432	317.8449400000000100
  0.0000386947081432	315.0288100000000200
  0.0000388675691432	319.2606000000000100
  0.0000390404301432	312.3365299999999800
  0.0000392132911432	343.1041500000000000
  0.0000393861521432	340.4266600000000300
  0.0000395590131432	340.8935799999999900
  0.0000397318741432	339.9936000000000100
  0.0000399047351432	326.9454900000000100
  0.0000400775961432	324.8289399999999900
  0.0000402504571432	329.2943300000000000
  0.0000404233181432	327.0688599999999700
  0.0000405961791432	320.6828699999999800
  0.0000407690401432	320.9449000000000200
  0.0000409419011432	318.9642299999999900
  0.0000411147621432	316.8104900000000200
  0.0000412876231432	320.6500700000000300
  0.0000414604841432	317.5478200000000000
  0.0000416333451432	332.4853600000000100
  0.0000418062061432	335.5604400000000300
  0.0000419790671432	338.0840099999999800
  0.0000421519281432	344.0699099999999900
  0.0000423247891432	340.7466499999999900
  0.0000424976501432	336.8095599999999800
  0.0000426705111432	340.9030500000000100
  0.0000428433721432	335.7634400000000000
