DynoWare	Version 3.2.2.0
Path:	C:\Documents and Settings\User\Dokumenty\Dynamometer - Testovanie rezné sily\5 rezne sily od 12_2020 do projektu\Rn5um_nastroj2\
Filename:	t0.dwd
Config ID:	t0.cfg
Setup ID:	0
Manipulated:	0
Filename 1:	 
Filename 2:	 
Date:	Wednesday, December 16, 2020
Time:	08:42:47
Sampling rate [Hz]:	16667
Measuring time [s]:	20
Delay time [s]:	0
Cycle time [s]:	0
Cycles:	1
Samples per channel:	333321
Cycle interval:	0
Cycle No:	1
Time	Fx	Fy	Fz	Mx	My	Mz
s	N	N	N	Nm	Nm	Nm
8.209156	2.13623	2.92969	5.37109	0.686646	0.778198	0.549316
8.209216	1.64795	2.86865	4.63867	0.640869	0.512695	0.531006
8.209276	2.01416	3.479	1.46484	0.897217	0.50354	0.430298
8.209336	1.77002	4.08936	5.37109	0.704956	0.439453	0.366211
8.209396	1.64795	2.74658	6.5918	0.704956	0.650024	0.585938
8.209456	1.64795	3.66211	0.732422	0.787354	0.531006	0.540161
8.209516	2.13623	2.68555	3.90625	0.576782	0.741577	0.622559
8.209576	1.15967	1.58691	4.39453	0.585938	0.485229	0.50354
8.209636	1.46484	2.74658	5.49316	0.723267	0.640869	0.531006
8.209696	1.34277	3.90625	7.69043	0.85144	0.631714	0.411987
8.209756	2.50244	3.72314	6.83594	0.668335	0.411987	0.650024
8.209816	2.86865	4.3335	3.78418	0.686646	0.466919	0.622559
8.209876	1.83105	3.90625	3.66211	0.970459	0.622559	0.50354
8.209936	1.46484	3.17383	4.27246	0.805664	0.595093	0.466919
8.209996	1.64795	3.479	3.78418	0.732422	0.65918	0.439453
8.210056	2.2583	3.60107	4.76074	0.67749	0.549316	0.531006
8.210116	2.01416	3.2959	4.88281	0.512695	0.558472	0.357056
8.210176	2.38037	3.35693	1.83105	0.67749	0.823975	0.750732
8.210236	1.89209	3.72314	4.88281	0.85144	0.650024	0.247192
8.210296	2.44141	3.35693	2.56348	0.732422	0.430298	0.411987
8.210356	2.31934	2.92969	2.31934	0.640869	0.430298	0.759888
8.210416	1.40381	3.17383	6.34766	0.558472	0.686646	0.411987
8.210476	0.366211	3.66211	3.17383	0.723267	0.50354	0.558472
8.210536	0.976563	3.2959	2.92969	0.640869	0.558472	0.613403
8.210596	2.44141	2.99072	5.85938	0.732422	0.814819	0.485229
8.210656	2.19727	2.38037	5.00488	0.650024	0.576782	0.585938
8.210716	1.64795	3.11279	1.70898	0.732422	0.466919	0.668335
8.210776	2.56348	2.56348	3.2959	0.814819	0.769043	0.439453
8.210836	2.44141	2.56348	4.63867	0.704956	0.466919	0.704956
8.210896	2.2583	3.60107	4.02832	0.704956	0.50354	0.704956
8.210956	1.15967	3.05176	3.66211	0.778198	0.668335	0.375366
8.211016	2.01416	2.13623	5.00488	0.668335	0.759888	0.466919
8.211076	1.83105	3.35693	4.76074	0.750732	0.640869	0.970459
8.211136	1.70898	2.86865	5.7373	0.942993	0.650024	0.531006
8.211196	1.77002	2.31934	4.76074	0.567627	0.622559	0.476074
8.211256	1.89209	2.13623	3.66211	0.631714	0.723267	0.613403
8.211316	1.2207	2.74658	5.61523	0.85144	0.585938	0.494385
8.211376	1.70898	2.50244	4.76074	0.714111	0.558472	0.366211
8.211436	2.50244	2.92969	3.54004	0.631714	0.750732	0.521851
8.211496	1.52588	2.44141	6.83594	0.704956	0.723267	0.622559
8.211556	0.854492	2.44141	7.69043	0.750732	0.576782	0.320435
8.211616	1.28174	2.38037	4.76074	0.604248	0.613403	0.585938
8.211676	1.28174	2.74658	5.37109	0.869751	0.778198	0.686646
8.211736	2.68555	2.92969	5.98145	0.723267	0.714111	0.402832
8.211796	1.95313	2.80762	5.49316	0.631714	0.32959	0.411987
8.211856	2.44141	2.92969	3.2959	0.622559	0.686646	0.686646
8.211916	2.13623	3.11279	2.80762	0.769043	0.631714	0.549316
8.211976	1.46484	2.31934	6.71387	0.512695	0.604248	0.485229
8.212036	1.0376	2.38037	4.15039	0.878906	0.750732	0.576782
8.212096	1.2207	1.70898	6.10352	0.576782	0.604248	0.3479
8.212156	1.40381	2.99072	2.31934	0.796509	0.402832	0.439453
8.212216	1.89209	3.05176	8.17871	0.723267	0.622559	0.695801
8.212276	2.19727	3.479	4.39453	0.750732	0.714111	0.512695
8.212336	1.40381	2.80762	5.37109	0.604248	0.631714	0.402832
8.212396	1.2207	3.84521	6.34766	0.869751	0.50354	0.604248
8.212456	1.28174	2.80762	4.5166	0.631714	0.622559	0.430298
8.212516	0.427246	3.72314	6.83594	0.595093	0.466919	0.576782
8.212576	1.70898	2.0752	3.66211	0.686646	0.695801	0.540161
8.212636	1.09863	1.89209	3.41797	0.695801	0.540161	0.622559
8.212696	2.68555	3.23486	3.41797	0.585938	0.631714	0.631714
8.212756	1.89209	3.479	4.76074	0.823975	0.787354	0.613403
8.212816	1.58691	3.11279	5.98145	0.778198	0.668335	0.714111
8.212876	2.2583	3.23486	6.71387	0.650024	0.595093	0.494385
8.212936	1.58691	3.479	0.12207	0.814819	0.750732	0.558472
8.212996	1.40381	1.95313	5.7373	0.631714	0.549316	0.512695
8.213056	1.15967	2.0752	4.15039	0.604248	0.567627	0.457764
