DynoWare	Version 3.2.2.0
Path:	C:\Documents and Settings\User\Dokumenty\Dynamometer - Testovanie rezné sily\5 rezne sily od 12_2020 do projektu\Rn30um_nastroj1\
Filename:	t0.dwd
Config ID:	t0.cfg
Setup ID:	0
Manipulated:	0
Filename 1:	 
Filename 2:	 
Date:	Friday, December 11, 2020
Time:	09:45:34
Sampling rate [Hz]:	16667
Measuring time [s]:	20
Delay time [s]:	0
Cycle time [s]:	0
Cycles:	1
Samples per channel:	333321
Cycle interval:	0
Cycle No:	1
Time	Fx	Fy	Fz	Mx	My	Mz
s	N	N	N	Nm	Nm	Nm
11.457611	1.28174	3.23486	7.8125	0.613403	0.3479	0.210571
11.457671	1.28174	3.60107	2.19727	0.549316	0.531006	0.494385
11.457731	1.52588	3.479	4.39453	0.567627	0.494385	0.402832
11.457791	1.52588	3.66211	4.15039	0.668335	0.512695	0.558472
11.457851	1.09863	4.3335	3.17383	0.613403	0.457764	0.466919
11.457911	1.83105	3.17383	3.66211	0.540161	0.622559	0.567627
11.457971	1.46484	3.41797	0.244141	0.787354	0.778198	0.668335
11.458031	0.610352	2.31934	5.49316	0.759888	0.769043	0.814819
11.458091	0.183105	2.44141	5.37109	0.750732	0.50354	0.137329
11.458151	0.671387	3.05176	2.56348	0.805664	0.448608	0.283813
11.458211	0.244141	3.90625	5.49316	0.67749	0.485229	0.531006
11.458271	1.52588	3.84521	2.80762	0.695801	0.631714	0.622559
11.458331	1.89209	2.92969	1.09863	0.778198	0.704956	0.558472
11.458391	0.915527	2.99072	3.78418	0.769043	0.576782	0.585938
11.458451	0.671387	2.68555	3.17383	0.787354	0.686646	0.421143
11.458511	1.09863	2.92969	8.05664	0.714111	0.640869	0.759888
11.458571	0.610352	3.35693	6.46973	0.640869	0.540161	0.3479
11.458631	0.732422	2.74658	2.56348	0.714111	0.576782	0.402832
11.458691	1.09863	2.86865	4.02832	0.750732	0.567627	0.485229
11.458751	0.305176	2.56348	2.56348	0.769043	0.604248	0.439453
11.458811	1.46484	3.11279	1.95313	0.668335	0.540161	0.650024
11.458871	1.70898	3.05176	4.15039	0.65918	0.640869	0.457764
11.458931	1.15967	2.19727	2.80762	0.769043	0.604248	0.476074
11.458991	1.2207	3.23486	5.7373	0.668335	0.65918	0.723267
11.459051	2.31934	2.68555	5.37109	0.650024	0.631714	0.50354
11.459111	1.46484	2.50244	0.244141	0.814819	0.640869	0.521851
11.459171	0.366211	2.0752	6.22559	0.750732	0.704956	0.567627
11.459231	0.488281	3.2959	4.76074	0.83313	0.512695	0.320435
11.459291	1.15967	3.54004	5.61523	0.723267	0.558472	0.540161
11.459351	1.34277	3.90625	4.63867	0.604248	0.466919	0.512695
11.459411	1.28174	2.86865	1.2207	0.67749	0.640869	0.521851
11.459471	1.40381	2.31934	1.46484	0.787354	0.787354	0.531006
11.459531	1.46484	2.2583	5.37109	0.732422	0.485229	0.439453
11.459591	0.915527	2.50244	4.5166	0.778198	0.494385	0.384521
11.459651	1.64795	3.72314	5.00488	0.686646	0.531006	0.576782
11.459711	2.38037	4.39453	3.05176	0.531006	0.540161	0.567627
11.459771	2.50244	3.23486	2.68555	0.65918	0.686646	0.723267
11.459831	1.40381	2.13623	0.976563	0.759888	0.631714	0.402832
11.459891	0.793457	2.56348	3.2959	0.897217	0.613403	0.292969
11.459951	1.77002	2.74658	4.5166	0.842285	0.485229	0.521851
11.460011	0.976563	3.60107	3.90625	0.50354	0.576782	0.439453
11.460071	1.89209	2.56348	1.09863	0.631714	0.576782	0.531006
11.460131	1.52588	2.2583	0.366211	0.778198	0.759888	0.384521
11.460191	1.09863	2.56348	4.27246	0.823975	0.521851	0.3479
