,time,Fx,Fy,Fz,Mx,My,Mz
240,16.52091,0.305176,3.84521,11.8408,0.878906,0.723267,0.604248
241,16.52097,0.12207,2.38037,12.207,1.03455,0.787354,0.558472
242,16.52103,0.244141,3.60107,13.0615,0.805664,0.65918,0.823975
243,16.52109,0.488281,2.74658,13.5498,0.924683,0.860596,0.613403
244,16.52115,0.0610352,2.13623,12.085,1.08948,0.769043,0.613403
245,16.52121,0.427246,2.38037,14.8926,0.860596,0.796509,0.585938
246,16.52127,0.305176,2.44141,13.1836,1.09863,0.805664,0.576782
247,16.52133,0.366211,2.86865,15.9912,0.878906,0.732422,0.585938
248,16.52139,0.732422,3.54004,12.3291,0.942993,0.549316,0.531006
249,16.52145,0.732422,3.05176,14.7705,0.915527,0.695801,0.393677
250,16.52151,0.0610352,2.86865,11.7188,0.952148,0.869751,0.750732
251,16.52157,0.305176,1.95313,14.0381,0.961304,0.796509,0.494385
252,16.52163,-0.488281,2.99072,12.6953,0.98877,0.769043,0.585938
253,16.52169,0.610352,2.86865,13.6719,0.842285,0.769043,0.604248
254,16.52175,0.183105,3.479,15.3809,0.942993,0.750732,0.558472
255,16.52181,0.305176,4.3335,13.3057,1.08948,0.695801,0.723267
256,16.52187,1.0376,2.68555,16.9678,0.952148,0.85144,0.805664
257,16.52193,0.488281,2.62451,14.1602,1.01624,0.631714,0.549316
258,16.52199,-0.244141,2.50244,12.8174,1.15356,0.769043,0.723267
259,16.52205,0.671387,2.2583,16.8457,0.997925,0.668335,0.631714
260,16.52211,0.671387,2.80762,14.5264,0.915527,0.558472,0.558472
261,16.52217,0.488281,2.38037,13.0615,0.85144,0.732422,0.769043
262,16.52223,0.183105,1.58691,15.5029,0.952148,0.769043,0.732422
263,16.52229,0.0,3.41797,14.4043,0.906372,0.952148,0.595093
264,16.52235,-0.305176,4.3335,8.66699,1.23596,0.796509,0.448608
265,16.52241,0.366211,2.74658,15.0146,0.796509,0.842285,0.613403
266,16.52247,0.610352,3.41797,12.9395,0.942993,0.695801,0.695801
267,16.52253,-0.12207,2.44141,10.2539,1.1261,0.805664,0.695801
268,16.52259,-0.854492,2.31934,15.9912,0.814819,0.83313,0.567627
269,16.52265,0.610352,2.44141,12.085,1.00708,0.778198,0.759888
270,16.52271,-0.244141,3.54004,12.4512,0.952148,0.796509,0.650024
271,16.52277,1.09863,2.62451,13.5498,0.796509,0.778198,0.476074
272,16.52283,1.15967,2.50244,14.7705,0.933838,0.613403,0.411987
273,16.52289,0.0,3.17383,10.7422,1.08032,0.640869,0.796509
274,16.52295,-0.610352,3.35693,13.1836,0.906372,0.769043,0.567627
275,16.52301,-0.488281,3.17383,15.2588,0.970459,0.961304,0.50354
276,16.52307,0.244141,2.50244,13.5498,0.83313,0.686646,0.750732
277,16.52313,0.12207,2.38037,13.0615,1.08948,0.714111,0.531006
278,16.52319,0.183105,2.74658,13.5498,0.979614,0.878906,0.411987
279,16.52325,1.28174,1.70898,15.8691,0.83313,0.83313,0.823975
280,16.52331,-0.183105,2.50244,13.3057,0.997925,0.650024,0.650024
281,16.52337,-0.244141,2.31934,13.7939,0.906372,0.796509,0.512695
282,16.52343,-0.0610352,2.2583,13.5498,0.778198,0.933838,0.567627
283,16.52349,0.732422,2.31934,15.2588,1.02539,0.668335,0.604248
284,16.52355,-0.610352,3.78418,11.3525,1.01624,0.759888,0.704956
285,16.52361,0.244141,1.89209,12.9395,0.83313,0.83313,0.485229
286,16.52367,0.793457,1.77002,15.8691,0.952148,0.878906,0.421143
287,16.52373,0.244141,2.68555,10.6201,1.19019,0.65918,0.466919
288,16.52379,0.305176,2.86865,14.2822,0.915527,0.759888,0.723267
289,16.52385,0.305176,3.2959,13.4277,0.915527,0.67749,0.494385
290,16.52391,0.488281,2.44141,12.3291,1.14441,0.942993,0.723267
291,16.52397,-0.427246,3.2959,15.7471,1.01624,0.778198,0.585938
292,16.52403,-0.305176,3.84521,12.6953,1.1261,0.640869,0.67749
293,16.52409,-0.366211,2.80762,14.8926,0.933838,0.933838,0.531006
294,16.52415,0.244141,3.11279,16.1133,0.924683,0.604248,0.723267
295,16.52421,0.854492,3.23486,13.5498,0.842285,0.65918,0.585938
296,16.52427,-0.183105,1.46484,11.8408,1.19019,0.796509,0.402832
297,16.52433,0.488281,2.86865,16.4795,0.869751,0.759888,0.65918
298,16.52439,-0.12207,3.35693,14.8926,1.10779,0.860596,0.485229
299,16.52445,-0.305176,3.41797,14.8926,1.08948,0.686646,0.714111
300,16.52451,0.671387,3.35693,13.3057,0.869751,0.83313,0.558472
301,16.52457,0.0610352,2.56348,11.5967,1.1261,0.869751,0.650024
302,16.52463,-0.366211,1.64795,14.7705,1.05286,0.878906,0.448608
303,16.52469,1.09863,1.70898,15.2588,0.805664,0.723267,0.567627
304,16.52475,0.549316,1.95313,13.3057,0.924683,0.631714,0.650024
305,16.52481,-0.671387,3.11279,10.6201,1.05286,0.869751,0.704956
306,16.52487,0.671387,2.19727,17.5781,0.897217,0.860596,0.558472
307,16.52493,-0.549316,3.23486,13.916,1.10779,0.704956,0.50354
308,16.52499,-0.183105,3.41797,13.6719,0.823975,0.778198,0.567627
309,16.525049,0.549316,2.2583,14.2822,0.970459,0.604248,0.576782
310,16.525109,0.183105,2.99072,14.6484,0.897217,0.686646,0.448608
311,16.525169,1.34277,2.19727,11.7188,0.970459,0.83313,0.805664
312,16.525229,0.610352,2.31934,13.3057,0.98877,0.769043,0.521851
313,16.525289,0.854492,2.19727,13.0615,0.979614,0.897217,0.796509
314,16.525349,-0.549316,1.64795,12.4512,1.10779,0.85144,0.457764
315,16.525409,-0.427246,2.56348,14.7705,0.906372,0.732422,0.485229
316,16.525469,-0.732422,2.86865,11.9629,0.924683,0.769043,0.531006
317,16.525529,-0.732422,2.0752,14.0381,0.796509,0.723267,0.650024
318,16.525589,0.0,1.83105,14.1602,0.823975,0.531006,0.512695
319,16.525649,1.0376,1.95313,13.4277,0.869751,0.85144,0.558472
320,16.525709,0.305176,2.50244,12.3291,0.860596,0.704956,0.549316
321,16.525769,0.976563,1.95313,13.7939,0.897217,0.759888,0.595093
322,16.525829,-0.427246,2.92969,12.5732,1.05286,0.796509,0.723267
323,16.525889,0.427246,2.31934,15.5029,0.942993,0.787354,0.631714
324,16.525949,-0.427246,3.17383,11.9629,1.08032,0.83313,0.466919
325,16.526009,0.793457,1.83105,10.8643,0.979614,0.732422,0.476074
326,16.526069,-0.366211,3.23486,11.4746,1.09863,0.723267,0.704956
327,16.526129,0.427246,1.95313,14.7705,0.906372,0.860596,0.439453
328,16.526189,-0.0610352,3.05176,12.8174,1.0437,0.704956,0.631714
329,16.526249,0.793457,1.58691,14.8926,0.83313,0.823975,0.622559
330,16.526309,0.0,2.80762,10.9863,1.15356,0.631714,0.631714
331,16.526369,0.183105,2.44141,16.1133,0.83313,0.979614,0.723267
332,16.526429,-0.366211,3.60107,12.3291,1.03455,0.67749,0.750732
333,16.526489,1.09863,2.74658,16.3574,0.961304,0.714111,0.411987
334,16.526549,0.183105,3.05176,11.4746,1.08032,0.759888,0.650024
335,16.526609,0.12207,2.56348,14.1602,0.85144,0.869751,0.549316
336,16.526669,0.427246,2.38037,12.3291,0.942993,0.640869,0.50354
337,16.526729,-0.671387,3.23486,11.5967,0.842285,0.860596,0.567627
338,16.526789,0.183105,1.40381,14.4043,0.924683,0.83313,0.567627
339,16.526849,0.671387,2.50244,12.8174,1.07117,0.750732,0.778198
340,16.526909,0.12207,3.05176,11.1084,1.01624,0.897217,0.521851
341,16.526969,0.366211,1.58691,16.1133,0.796509,0.668335,0.631714
342,16.527029,0.0,3.41797,11.5967,1.01624,0.759888,0.521851
343,16.527089,1.09863,1.77002,13.1836,0.970459,0.769043,0.750732
344,16.527149,-0.305176,3.60107,13.4277,0.823975,0.778198,0.393677
345,16.527209,0.915527,1.83105,12.207,1.06201,0.714111,0.741577
346,16.527269,-0.366211,2.74658,13.0615,0.942993,0.85144,0.531006
347,16.527329,1.15967,2.74658,14.6484,0.997925,0.769043,0.640869
348,16.527389,-1.15967,3.41797,12.5732,1.07117,0.897217,0.292969
349,16.527449,0.366211,2.2583,14.0381,0.933838,0.759888,0.759888
350,16.527509,0.427246,3.35693,10.6201,0.924683,0.622559,0.457764
351,16.527569,0.549316,1.77002,14.7705,0.961304,0.897217,0.567627
352,16.527629,0.0,3.11279,11.2305,0.997925,0.576782,0.531006
353,16.527689,1.0376,1.95313,14.6484,0.823975,0.83313,0.540161
354,16.527749,0.549316,2.56348,11.5967,1.06201,0.668335,0.686646
355,16.527809,0.488281,3.2959,16.1133,0.796509,0.961304,0.714111
356,16.527869,1.15967,2.38037,14.2822,1.02539,0.576782,0.613403
357,16.527929,-0.610352,3.11279,11.2305,0.979614,0.805664,0.439453
358,16.527989,0.244141,2.19727,13.7939,0.98877,0.695801,0.732422
359,16.528049,0.549316,2.01416,16.2354,0.952148,0.823975,0.476074
360,16.528109,0.244141,3.41797,12.5732,1.06201,0.750732,0.604248
361,16.528169,0.915527,1.46484,15.0146,0.924683,0.805664,0.622559
362,16.528229,-0.0610352,2.80762,13.0615,1.05286,0.814819,0.521851
363,16.528289,0.671387,2.01416,13.916,0.979614,0.878906,0.668335
364,16.528349,-0.610352,3.35693,13.4277,0.997925,0.759888,0.476074
365,16.528409,0.427246,2.38037,16.3574,0.924683,0.640869,0.704956
366,16.528469,-0.366211,2.99072,14.1602,1.01624,0.98877,0.613403
367,16.528529,1.15967,2.0752,18.6768,0.942993,0.759888,0.750732
368,16.528589,0.854492,3.54004,10.8643,0.979614,0.769043,0.549316
369,16.528649,1.28174,0.915527,16.1133,0.933838,0.769043,0.650024
370,16.528709,-0.305176,3.23486,13.3057,1.07117,0.50354,0.604248
371,16.528769,0.183105,3.60107,13.7939,0.979614,0.942993,0.292969
372,16.528829,0.12207,2.31934,12.5732,0.869751,0.924683,0.567627
373,16.528889,0.244141,2.74658,12.085,1.07117,0.668335,0.640869
