,time,Fx,Fy,Fz,Mx,My,Mz
123,9.770745,2.31934,4.21143,7.93457,0.769043,0.567627,0.521851
124,9.770805,1.52588,3.96729,7.56836,0.85144,0.604248,0.576782
125,9.770865,0.976563,3.35693,10.0098,0.585938,0.540161,0.576782
126,9.770925,0.915527,2.74658,9.27734,0.65918,0.686646,0.549316
127,9.770985,1.0376,2.0752,7.44629,0.723267,0.723267,0.576782
128,9.771045,1.95313,2.99072,9.64355,0.67749,0.540161,0.512695
129,9.771105,1.2207,2.56348,7.56836,0.778198,0.640869,0.576782
130,9.771165,1.40381,2.86865,8.30078,0.650024,0.650024,0.640869
131,9.771225,1.58691,2.92969,9.52148,0.695801,0.549316,0.448608
132,9.771285,1.2207,3.66211,9.64355,0.668335,0.604248,0.439453
133,9.771345,0.915527,3.35693,7.32422,0.668335,0.650024,0.650024
134,9.771405,1.15967,3.479,7.8125,0.650024,0.558472,0.494385
135,9.771465,1.58691,2.92969,8.05664,0.686646,0.622559,0.585938
136,9.771525,1.77002,3.2959,10.2539,0.650024,0.531006,0.549316
137,9.771585,1.89209,2.92969,8.78906,0.640869,0.540161,0.521851
138,9.771645,0.793457,3.72314,8.66699,0.732422,0.585938,0.576782
139,9.771705,1.40381,4.21143,9.39941,0.613403,0.558472,0.67749
140,9.771765,1.52588,4.63867,10.2539,0.640869,0.521851,0.411987
141,9.771825,1.46484,3.54004,7.08008,0.769043,0.604248,0.476074
142,9.771885,1.46484,2.2583,10.376,0.668335,0.631714,0.604248
143,9.771945,1.28174,3.17383,8.78906,0.778198,0.650024,0.540161
144,9.772005,1.28174,2.92969,8.54492,0.640869,0.67749,0.668335
145,9.772065,0.732422,3.479,9.39941,0.668335,0.668335,0.521851
146,9.772125,0.732422,3.41797,6.83594,0.714111,0.723267,0.613403
147,9.772185,1.15967,3.35693,6.34766,0.769043,0.769043,0.613403
148,9.772245,0.915527,3.60107,8.05664,0.595093,0.558472,0.604248
149,9.772305,1.15967,3.23486,7.44629,0.640869,0.613403,0.585938
150,9.772365,1.09863,3.2959,8.42285,0.695801,0.668335,0.622559
151,9.772425,1.46484,3.41797,9.15527,0.686646,0.576782,0.567627
152,9.772485,1.46484,3.2959,7.8125,0.723267,0.67749,0.613403
153,9.772545,1.58691,3.35693,9.0332,0.650024,0.576782,0.531006
154,9.772605,1.70898,3.41797,11.2305,0.714111,0.585938,0.366211
155,9.772665,1.40381,3.84521,7.44629,0.796509,0.567627,0.411987
156,9.772725,1.2207,3.72314,8.30078,0.714111,0.631714,0.640869
157,9.772785,1.2207,3.78418,8.30078,0.650024,0.549316,0.421143
158,9.772845,1.09863,3.35693,8.05664,0.778198,0.650024,0.631714
159,9.772905,1.09863,2.62451,10.9863,0.704956,0.695801,0.521851
160,9.772965,1.09863,2.50244,8.54492,0.750732,0.67749,0.521851
161,9.773025,1.2207,2.68555,9.0332,0.686646,0.650024,0.640869
162,9.773085,0.976563,3.17383,7.8125,0.631714,0.585938,0.695801
163,9.773145,0.793457,3.41797,8.78906,0.67749,0.576782,0.430298
164,9.773205,0.732422,3.60107,6.5918,0.686646,0.686646,0.567627
165,9.773265,0.793457,3.2959,7.44629,0.558472,0.567627,0.585938
166,9.773325,1.15967,2.92969,6.46973,0.714111,0.650024,0.531006
167,9.773385,1.46484,3.479,7.32422,0.668335,0.558472,0.650024
168,9.773445,1.95313,3.84521,9.15527,0.613403,0.549316,0.558472
169,9.773505,1.83105,3.2959,6.22559,0.65918,0.558472,0.549316
170,9.773565,1.70898,3.23486,7.93457,0.604248,0.686646,0.622559
171,9.773625,1.46484,3.23486,10.0098,0.595093,0.494385,0.521851
172,9.773685,1.46484,3.60107,8.42285,0.695801,0.631714,0.476074
173,9.773745,1.09863,3.35693,7.69043,0.714111,0.576782,0.558472
174,9.773805,0.671387,3.41797,7.69043,0.67749,0.576782,0.485229
175,9.773865,0.549316,2.86865,8.17871,0.759888,0.704956,0.576782
176,9.773925,1.2207,3.11279,8.54492,0.686646,0.613403,0.521851
177,9.773985,1.34277,2.62451,7.56836,0.67749,0.631714,0.50354
178,9.774045,1.34277,2.92969,3.2959,0.823975,0.668335,0.521851
179,9.774105,1.46484,2.74658,5.85938,0.67749,0.585938,0.686646
180,9.774165,1.52588,3.35693,7.20215,0.613403,0.613403,0.439453
181,9.774225,1.89209,3.17383,6.10352,0.650024,0.640869,0.640869
182,9.774285,1.34277,3.05176,9.15527,0.567627,0.567627,0.613403
183,9.774345,1.28174,2.92969,5.7373,0.704956,0.613403,0.558472
184,9.774405,1.89209,3.11279,7.08008,0.595093,0.604248,0.576782
185,9.774465,1.83105,2.31934,8.66699,0.640869,0.466919,0.485229
186,9.774525,2.13623,2.62451,9.27734,0.65918,0.531006,0.375366
187,9.774585,1.70898,2.92969,6.83594,0.67749,0.631714,0.585938
188,9.774645,1.77002,3.05176,7.20215,0.604248,0.512695,0.476074
189,9.774705,1.40381,3.54004,8.05664,0.695801,0.585938,0.585938
190,9.774765,0.671387,3.2959,7.8125,0.686646,0.531006,0.512695
191,9.774825,0.976563,3.2959,9.0332,0.732422,0.622559,0.531006
192,9.774885,1.46484,2.74658,7.32422,0.695801,0.704956,0.540161
193,9.774945,1.58691,2.2583,11.9629,0.640869,0.67749,0.787354
194,9.775004,1.28174,2.44141,10.2539,0.576782,0.604248,0.567627
195,9.775064,0.854492,2.86865,8.30078,0.787354,0.65918,0.576782
196,9.775124,1.52588,2.38037,8.30078,0.65918,0.668335,0.668335
197,9.775184,1.64795,2.44141,7.08008,0.686646,0.640869,0.466919
198,9.775244,1.70898,2.80762,7.20215,0.67749,0.65918,0.668335
199,9.775304,1.28174,2.92969,7.56836,0.65918,0.576782,0.604248
200,9.775364,1.70898,1.34277,6.46973,0.65918,0.67749,0.558472
201,9.775424,1.58691,3.23486,4.76074,0.750732,0.613403,0.585938
202,9.775484,1.95313,3.17383,7.69043,0.604248,0.558472,0.622559
203,9.775544,2.38037,3.17383,9.27734,0.67749,0.558472,0.549316
204,9.775604,2.13623,3.41797,6.46973,0.640869,0.622559,0.494385
205,9.775664,1.70898,3.11279,9.39941,0.567627,0.494385,0.457764
206,9.775724,1.09863,3.72314,6.83594,0.741577,0.604248,0.457764
207,9.775784,1.09863,2.74658,8.91113,0.668335,0.604248,0.640869
208,9.775844,0.915527,2.74658,8.30078,0.704956,0.558472,0.302124
209,9.775904,0.976563,2.56348,8.78906,0.686646,0.668335,0.375366
210,9.775964,0.854492,2.74658,7.20215,0.769043,0.723267,0.686646
211,9.776024,1.28174,2.68555,8.17871,0.750732,0.549316,0.549316
212,9.776084,0.915527,3.17383,8.17871,0.769043,0.668335,0.631714
213,9.776144,0.732422,3.05176,6.83594,0.686646,0.604248,0.567627
214,9.776204,0.793457,2.99072,8.05664,0.65918,0.604248,0.549316
215,9.776264,1.52588,3.11279,7.56836,0.622559,0.668335,0.67749
216,9.776324,1.46484,2.62451,8.91113,0.531006,0.567627,0.805664
217,9.776384,1.52588,2.80762,9.0332,0.549316,0.494385,0.50354
218,9.776444,1.46484,3.17383,5.98145,0.704956,0.640869,0.540161
219,9.776504,1.58691,3.54004,9.76563,0.595093,0.585938,0.723267
220,9.776564,1.52588,3.66211,7.8125,0.67749,0.631714,0.421143
221,9.776624,1.09863,3.2959,7.44629,0.65918,0.558472,0.595093
222,9.776684,1.09863,3.479,8.42285,0.714111,0.567627,0.430298
223,9.776744,1.40381,3.17383,7.8125,0.686646,0.576782,0.576782
224,9.776804,0.793457,2.44141,7.08008,0.769043,0.622559,0.567627
225,9.776864,1.15967,2.56348,8.66699,0.540161,0.576782,0.521851
226,9.776924,1.28174,2.99072,8.91113,0.67749,0.686646,0.549316
227,9.776984,1.28174,3.05176,7.69043,0.769043,0.695801,0.622559
228,9.777044,1.58691,3.23486,8.78906,0.714111,0.595093,0.540161
229,9.777104,1.28174,3.60107,6.95801,0.732422,0.686646,0.613403
230,9.777164,1.09863,3.35693,8.05664,0.686646,0.65918,0.622559
231,9.777224,1.64795,2.74658,7.8125,0.640869,0.631714,0.476074
232,9.777284,1.46484,2.86865,6.22559,0.686646,0.640869,0.457764
233,9.777344,1.15967,2.92969,6.46973,0.585938,0.604248,0.65918
