,time,Fx,Fy,Fz,Mx,My,Mz
102,9.674807,0.854492,3.11279,10.2539,0.814819,0.485229,0.50354
103,9.674867,0.915527,3.2959,10.498,0.85144,0.585938,0.576782
104,9.674927,1.15967,3.41797,8.30078,0.942993,0.613403,0.613403
105,9.674987,1.70898,3.2959,8.54492,0.98877,0.613403,0.604248
106,9.675046,0.915527,3.23486,8.66699,0.897217,0.585938,0.622559
107,9.675106,0.976563,3.17383,8.42285,0.878906,0.50354,0.558472
108,9.675166,0.915527,2.56348,7.20215,0.814819,0.512695,0.521851
109,9.675226,1.58691,2.44141,7.8125,0.778198,0.494385,0.457764
110,9.675286,1.46484,2.99072,8.54492,0.83313,0.50354,0.494385
111,9.675346,1.46484,2.74658,11.2305,0.83313,0.512695,0.466919
112,9.675406,1.2207,2.80762,9.52148,0.759888,0.457764,0.439453
113,9.675466,0.732422,2.99072,8.30078,0.796509,0.439453,0.457764
114,9.675526,0.427246,3.11279,8.17871,0.83313,0.494385,0.466919
115,9.675586,0.610352,2.80762,9.39941,0.942993,0.549316,0.650024
116,9.675646,1.15967,3.23486,9.39941,0.906372,0.631714,0.714111
117,9.675706,1.40381,3.35693,7.32422,0.915527,0.576782,0.668335
118,9.675766,1.2207,2.80762,6.71387,0.942993,0.585938,0.613403
119,9.675826,1.28174,2.92969,6.10352,0.814819,0.466919,0.604248
120,9.675886,1.46484,3.17383,7.44629,0.814819,0.50354,0.476074
121,9.675946,1.46484,2.80762,8.42285,0.796509,0.494385,0.411987
122,9.676006,1.09863,2.74658,9.15527,0.778198,0.466919,0.32959
123,9.676066,0.793457,2.74658,10.376,0.714111,0.430298,0.366211
124,9.676126,1.15967,3.17383,10.9863,0.796509,0.50354,0.366211
125,9.676186,1.09863,3.479,12.3291,0.933838,0.613403,0.576782
126,9.676246,1.28174,3.35693,10.2539,0.961304,0.640869,0.686646
127,9.676306,1.40381,3.479,9.15527,0.961304,0.585938,0.759888
128,9.676366,1.2207,2.80762,6.46973,0.98877,0.668335,0.769043
129,9.676426,1.28174,3.11279,6.10352,0.915527,0.549316,0.558472
130,9.676486,1.15967,3.17383,8.05664,0.888062,0.540161,0.50354
131,9.676546,0.915527,3.2959,10.6201,0.83313,0.558472,0.430298
132,9.676606,1.58691,3.11279,12.3291,0.823975,0.512695,0.494385
133,9.676666,0.915527,2.80762,9.39941,0.796509,0.512695,0.466919
134,9.676726,1.28174,2.62451,7.32422,0.85144,0.549316,0.485229
135,9.676786,1.28174,2.2583,10.0098,0.860596,0.512695,0.613403
136,9.676846,1.34277,3.23486,10.1318,0.924683,0.640869,0.631714
137,9.676906,1.83105,3.2959,10.1318,0.961304,0.613403,0.613403
138,9.676966,0.976563,3.54004,8.78906,0.897217,0.549316,0.558472
139,9.677026,1.0376,3.72314,7.44629,0.85144,0.512695,0.512695
140,9.677086,0.549316,3.05176,7.93457,0.878906,0.457764,0.531006
141,9.677146,0.915527,3.17383,8.91113,0.814819,0.549316,0.512695
142,9.677206,1.2207,2.86865,9.64355,0.842285,0.567627,0.540161
143,9.677266,0.915527,3.05176,9.27734,0.842285,0.512695,0.466919
144,9.677326,1.0376,2.31934,9.64355,0.814819,0.494385,0.521851
145,9.677386,1.28174,3.05176,8.91113,0.823975,0.494385,0.512695
146,9.677446,1.2207,3.60107,10.376,0.888062,0.558472,0.531006
147,9.677506,1.15967,3.66211,9.64355,0.933838,0.576782,0.595093
148,9.677566,0.671387,3.72314,8.66699,0.869751,0.540161,0.567627
149,9.677626,0.671387,3.35693,7.56836,0.83313,0.558472,0.576782
150,9.677686,0.854492,3.35693,7.44629,0.915527,0.521851,0.531006
151,9.677746,0.976563,2.68555,8.91113,0.970459,0.595093,0.521851
152,9.677806,1.09863,3.54004,8.78906,0.860596,0.549316,0.631714
153,9.677866,1.46484,2.68555,9.64355,0.787354,0.466919,0.50354
154,9.677926,0.488281,3.35693,7.56836,0.769043,0.411987,0.384521
155,9.677986,0.671387,3.41797,8.30078,0.778198,0.512695,0.439453
156,9.678046,0.793457,3.72314,10.8643,0.814819,0.585938,0.521851
157,9.678106,1.34277,3.479,10.0098,0.979614,0.540161,0.549316
158,9.678166,1.64795,3.66211,8.05664,0.860596,0.622559,0.567627
159,9.678226,1.09863,2.38037,9.15527,0.83313,0.531006,0.549316
160,9.678286,0.610352,2.62451,8.66699,0.85144,0.558472,0.549316
161,9.678346,0.732422,3.17383,9.39941,0.897217,0.668335,0.714111
162,9.678406,0.732422,3.84521,8.54492,0.897217,0.622559,0.65918
163,9.678466,1.15967,3.78418,6.5918,0.906372,0.549316,0.540161
164,9.678526,1.34277,3.54004,6.46973,0.823975,0.50354,0.411987
165,9.678586,0.976563,2.86865,8.30078,0.723267,0.375366,0.421143
166,9.678646,1.15967,2.62451,9.76563,0.732422,0.411987,0.430298
167,9.678706,1.46484,3.35693,9.15527,0.814819,0.521851,0.457764
168,9.678766,1.40381,3.23486,9.64355,0.842285,0.540161,0.549316
169,9.678826,1.2207,2.68555,8.17871,0.805664,0.512695,0.393677
170,9.678886,1.15967,3.17383,8.78906,0.85144,0.549316,0.531006
171,9.678946,0.854492,3.05176,10.2539,0.897217,0.613403,0.622559
172,9.679006,0.976563,3.35693,7.44629,1.00708,0.622559,0.640869
173,9.679066,0.610352,3.41797,7.44629,0.897217,0.622559,0.650024
174,9.679126,0.427246,3.23486,6.22559,0.796509,0.531006,0.576782
175,9.679186,0.915527,2.0752,7.20215,0.814819,0.448608,0.512695
176,9.679246,1.83105,2.92969,7.8125,0.796509,0.476074,0.421143
177,9.679306,1.28174,3.60107,9.64355,0.787354,0.476074,0.457764
178,9.679366,1.77002,3.11279,10.7422,0.796509,0.421143,0.421143
179,9.679426,1.09863,2.92969,9.39941,0.695801,0.393677,0.283813
180,9.679486,1.0376,3.05176,10.376,0.723267,0.393677,0.402832
181,9.679546,0.671387,3.23486,9.76563,0.906372,0.576782,0.585938
182,9.679606,0.854492,3.2959,10.376,0.952148,0.622559,0.65918
183,9.679666,1.15967,3.17383,9.8877,0.979614,0.686646,0.823975
184,9.679726,1.2207,3.11279,4.39453,0.98877,0.67749,0.723267
185,9.679786,0.854492,3.35693,6.10352,0.842285,0.521851,0.631714
186,9.679846,0.854492,2.86865,7.32422,0.778198,0.466919,0.448608
187,9.679906,1.40381,3.11279,10.7422,0.787354,0.466919,0.393677
188,9.679966,1.34277,3.05176,12.085,0.888062,0.540161,0.512695
189,9.680026,1.34277,3.35693,9.27734,0.842285,0.512695,0.521851
190,9.680086,0.854492,2.99072,7.32422,0.869751,0.50354,0.50354
191,9.680146,1.09863,2.74658,10.1318,0.823975,0.521851,0.466919
192,9.680206,1.70898,3.479,9.27734,0.888062,0.558472,0.576782
193,9.680266,1.34277,3.78418,8.66699,0.897217,0.521851,0.640869
194,9.680326,1.34277,3.23486,8.66699,0.897217,0.558472,0.558472
195,9.680386,1.15967,3.17383,6.95801,0.869751,0.567627,0.567627
196,9.680446,0.915527,2.74658,9.27734,0.842285,0.567627,0.521851
197,9.680506,0.915527,3.11279,8.42285,0.906372,0.540161,0.540161
198,9.680566,1.70898,3.60107,9.15527,0.823975,0.540161,0.485229
199,9.680626,1.2207,3.66211,9.27734,0.814819,0.457764,0.466919
200,9.680686,1.28174,2.86865,8.17871,0.741577,0.439453,0.485229
201,9.680746,1.28174,2.86865,8.78906,0.915527,0.521851,0.448608
202,9.680806,1.15967,3.23486,9.76563,0.897217,0.540161,0.604248
203,9.680866,1.40381,3.78418,11.2305,0.933838,0.604248,0.622559
204,9.680926,1.40381,3.84521,9.64355,0.933838,0.631714,0.631714
205,9.680986,0.854492,3.41797,7.32422,0.823975,0.549316,0.604248
206,9.681046,0.732422,3.35693,7.56836,0.823975,0.512695,0.494385
207,9.681106,0.976563,2.74658,7.56836,0.906372,0.549316,0.558472
208,9.681166,1.15967,3.54004,9.64355,0.85144,0.631714,0.585938
209,9.681226,1.15967,3.17383,9.52148,0.869751,0.521851,0.549316
210,9.681286,1.15967,3.23486,8.05664,0.805664,0.476074,0.430298
211,9.681346,1.15967,3.41797,9.15527,0.83313,0.512695,0.393677
212,9.681406,1.34277,3.54004,10.0098,0.83313,0.494385,0.476074
213,9.681466,1.28174,3.2959,10.8643,0.906372,0.540161,0.540161
214,9.681526,1.15967,3.479,10.2539,0.897217,0.631714,0.668335
215,9.681586,1.46484,3.05176,8.05664,0.860596,0.531006,0.631714
216,9.681646,1.40381,2.92969,8.66699,0.906372,0.558472,0.540161
217,9.681706,1.58691,2.92969,9.15527,0.915527,0.622559,0.613403
218,9.681766,1.0376,3.66211,9.76563,0.915527,0.613403,0.640869
219,9.681826,1.46484,3.54004,7.93457,0.970459,0.558472,0.622559
220,9.681886,1.28174,3.60107,7.08008,0.83313,0.457764,0.531006
221,9.681946,0.671387,3.35693,8.78906,0.805664,0.457764,0.430298
222,9.682006,0.610352,2.92969,9.64355,0.769043,0.466919,0.476074
223,9.682066,1.09863,3.35693,10.1318,0.85144,0.540161,0.476074
224,9.682126,1.58691,3.23486,9.76563,0.860596,0.549316,0.494385
225,9.682186,1.15967,2.74658,8.66699,0.83313,0.457764,0.448608
226,9.682246,0.854492,2.86865,9.15527,0.814819,0.521851,0.521851
227,9.682306,0.793457,3.2959,8.54492,0.924683,0.613403,0.695801
228,9.682366,1.34277,3.35693,9.76563,0.933838,0.67749,0.741577
229,9.682426,1.64795,3.78418,7.44629,0.952148,0.622559,0.622559
230,9.682486,1.09863,3.479,5.7373,0.952148,0.567627,0.494385
231,9.682546,1.15967,2.2583,6.71387,0.723267,0.439453,0.439453
232,9.682606,1.46484,2.56348,7.08008,0.695801,0.375366,0.393677
233,9.682666,1.52588,2.38037,8.78906,0.714111,0.411987,0.411987
234,9.682726,1.64795,3.05176,10.1318,0.787354,0.411987,0.439453
235,9.682786,1.52588,3.17383,10.498,0.796509,0.512695,0.476074
236,9.682846,1.46484,3.66211,11.1084,0.814819,0.576782,0.540161
237,9.682906,0.976563,3.54004,10.1318,0.924683,0.585938,0.631714
238,9.682966,1.28174,3.11279,8.30078,0.997925,0.67749,0.842285
239,9.683026,0.976563,2.92969,4.15039,0.970459,0.631714,0.640869
240,9.683086,1.28174,2.74658,7.56836,0.814819,0.521851,0.512695
241,9.683146,1.09863,2.68555,7.08008,0.695801,0.402832,0.338745
242,9.683206,1.2207,2.74658,12.085,0.769043,0.50354,0.439453
243,9.683266,1.40381,3.2959,9.15527,0.805664,0.613403,0.558472
244,9.683326,1.77002,3.17383,10.1318,0.85144,0.521851,0.567627
245,9.683386,2.50244,3.23486,9.39941,0.897217,0.558472,0.567627
246,9.683446,0.976563,2.80762,8.66699,0.796509,0.50354,0.540161
247,9.683506,0.854492,2.50244,8.42285,0.823975,0.549316,0.585938
248,9.683566,1.40381,2.62451,8.42285,0.842285,0.567627,0.613403
249,9.683626,1.64795,2.80762,7.44629,0.906372,0.549316,0.595093
250,9.683686,1.34277,2.99072,8.42285,0.842285,0.521851,0.485229
251,9.683746,1.70898,3.479,8.78906,0.83313,0.430298,0.466919
252,9.683806,1.64795,2.80762,8.78906,0.796509,0.476074,0.430298
253,9.683866,1.09863,2.68555,8.42285,0.796509,0.448608,0.494385
254,9.683926,0.976563,3.2959,8.17871,0.823975,0.531006,0.457764
255,9.683986,1.46484,3.41797,10.376,0.924683,0.585938,0.585938
256,9.684046,1.70898,3.479,10.6201,0.906372,0.640869,0.695801
257,9.684106,2.0752,3.23486,10.1318,0.842285,0.549316,0.531006
258,9.684166,1.09863,2.62451,7.56836,0.814819,0.50354,0.576782
259,9.684226,1.0376,2.56348,7.56836,0.805664,0.521851,0.512695
260,9.684286,1.58691,3.05176,8.30078,0.85144,0.531006,0.604248
261,9.684346,1.28174,3.17383,8.17871,0.842285,0.576782,0.585938
262,9.684406,1.0376,3.90625,8.42285,0.814819,0.485229,0.476074
263,9.684466,1.09863,3.11279,8.17871,0.814819,0.476074,0.402832
264,9.684526,1.2207,3.17383,7.93457,0.750732,0.421143,0.439453
265,9.684586,1.40381,3.17383,10.498,0.823975,0.494385,0.531006
266,9.684646,1.2207,3.17383,8.91113,0.869751,0.567627,0.604248
267,9.684706,1.09863,3.17383,7.32422,0.85144,0.604248,0.622559
268,9.684766,1.15967,2.74658,7.8125,0.897217,0.576782,0.494385
269,9.684826,0.976563,3.05176,9.15527,0.897217,0.585938,0.576782
270,9.684886,1.15967,3.54004,8.05664,0.897217,0.567627,0.67749
271,9.684946,1.28174,3.41797,7.44629,0.915527,0.531006,0.585938
272,9.685006,1.64795,3.11279,7.08008,0.796509,0.439453,0.430298
273,9.685066,0.854492,2.68555,8.42285,0.714111,0.430298,0.393677
274,9.685126,1.09863,3.05176,9.39941,0.732422,0.430298,0.421143
275,9.685186,0.854492,2.56348,8.91113,0.842285,0.558472,0.558472
276,9.685246,1.58691,3.23486,8.54492,0.897217,0.640869,0.540161
277,9.685306,1.40381,2.86865,9.27734,0.85144,0.549316,0.521851
278,9.685366,0.671387,2.80762,8.66699,0.83313,0.549316,0.576782
279,9.685426,0.610352,3.23486,7.56836,0.860596,0.558472,0.640869
280,9.685486,0.976563,2.74658,6.95801,0.915527,0.640869,0.714111
281,9.685546,1.46484,2.50244,7.08008,0.897217,0.576782,0.67749
282,9.685606,1.77002,2.68555,6.46973,0.814819,0.476074,0.521851
283,9.685666,1.2207,2.0752,8.30078,0.732422,0.393677,0.357056
284,9.685726,0.793457,2.74658,6.95801,0.704956,0.384521,0.338745
285,9.685786,0.854492,2.74658,6.95801,0.723267,0.393677,0.393677
286,9.685846,0.610352,3.35693,10.0098,0.714111,0.476074,0.430298
287,9.685906,1.09863,3.72314,10.376,0.869751,0.558472,0.531006
288,9.685966,1.70898,3.05176,9.27734,0.814819,0.558472,0.512695
289,9.686026,1.2207,2.56348,9.8877,0.906372,0.558472,0.640869
290,9.686086,0.915527,2.56348,8.78906,0.979614,0.650024,0.823975
291,9.686146,0.671387,2.80762,3.66211,0.924683,0.622559,0.686646
292,9.686206,1.2207,3.35693,6.71387,0.897217,0.540161,0.540161
293,9.686266,1.0376,3.41797,6.5918,0.750732,0.448608,0.375366
294,9.686326,0.976563,3.54004,10.8643,0.769043,0.411987,0.393677
295,9.686386,0.976563,3.35693,10.0098,0.869751,0.549316,0.549316
296,9.686446,1.40381,3.11279,10.0098,0.924683,0.576782,0.576782
297,9.686506,1.2207,3.11279,8.05664,0.869751,0.540161,0.558472
298,9.686566,1.09863,2.86865,8.05664,0.823975,0.521851,0.494385
299,9.686626,0.610352,2.68555,8.05664,0.83313,0.512695,0.558472
300,9.686686,1.2207,2.92969,7.69043,0.83313,0.576782,0.604248
301,9.686746,1.28174,3.23486,7.20215,0.906372,0.622559,0.640869
302,9.686806,1.46484,4.02832,8.42285,0.878906,0.549316,0.567627
303,9.686866,1.70898,3.17383,8.05664,0.787354,0.476074,0.485229
304,9.686926,0.976563,3.23486,8.78906,0.796509,0.476074,0.457764
305,9.686986,0.793457,2.56348,8.54492,0.787354,0.485229,0.494385
306,9.687046,1.52588,3.11279,9.0332,0.897217,0.576782,0.576782
307,9.687106,1.2207,3.35693,9.39941,0.85144,0.540161,0.485229
308,9.687166,1.2207,3.35693,9.27734,0.906372,0.549316,0.494385
309,9.687226,1.09863,3.41797,9.15527,0.942993,0.595093,0.531006
310,9.687286,1.28174,2.99072,8.05664,0.814819,0.604248,0.640869
311,9.687346,0.915527,3.2959,8.42285,0.942993,0.567627,0.604248
312,9.687406,1.34277,3.41797,7.8125,0.897217,0.558472,0.613403
313,9.687466,1.58691,3.2959,8.54492,0.842285,0.50354,0.512695
314,9.687526,1.28174,3.17383,8.42285,0.823975,0.485229,0.531006
315,9.687586,1.0376,2.74658,8.78906,0.823975,0.494385,0.50354
316,9.687646,0.427246,3.2959,8.66699,0.805664,0.476074,0.476074
317,9.687706,1.0376,3.66211,7.56836,0.814819,0.531006,0.430298
318,9.687766,1.15967,3.41797,10.0098,0.860596,0.549316,0.540161
319,9.687826,-0.12207,3.41797,10.0098,0.869751,0.576782,0.558472
320,9.687886,1.0376,3.2959,8.42285,0.888062,0.558472,0.585938
321,9.687946,1.40381,3.479,8.42285,0.942993,0.613403,0.585938
322,9.688006,1.58691,3.54004,8.66699,0.924683,0.67749,0.640869
323,9.688066,1.89209,3.479,8.78906,0.933838,0.549316,0.640869
324,9.688126,1.40381,3.11279,7.69043,0.787354,0.466919,0.521851
325,9.688186,0.793457,3.17383,6.46973,0.814819,0.430298,0.50354
326,9.688246,0.732422,3.2959,7.8125,0.796509,0.50354,0.476074
327,9.688306,1.15967,3.90625,10.376,0.823975,0.50354,0.494385
328,9.688366,0.915527,3.35693,10.8643,0.85144,0.494385,0.485229
329,9.688426,0.610352,3.35693,9.52148,0.869751,0.521851,0.448608
330,9.688486,0.915527,2.99072,8.54492,0.842285,0.531006,0.485229
331,9.688546,0.610352,2.56348,9.76563,0.823975,0.512695,0.512695
332,9.688606,0.610352,2.68555,9.76563,0.878906,0.549316,0.604248
333,9.688666,0.366211,3.90625,8.66699,0.952148,0.622559,0.723267
334,9.688726,1.2207,3.35693,7.56836,0.906372,0.558472,0.650024
335,9.688786,0.915527,3.23486,7.20215,0.842285,0.576782,0.640869
336,9.688846,0.976563,3.35693,6.71387,0.83313,0.430298,0.50354
337,9.688906,0.854492,3.60107,6.95801,0.842285,0.448608,0.466919
338,9.688966,1.28174,3.41797,8.42285,0.732422,0.411987,0.402832
339,9.689026,0.915527,3.17383,8.17871,0.714111,0.421143,0.32959
340,9.689086,0.793457,2.50244,10.8643,0.750732,0.384521,0.393677
341,9.689146,0.427246,3.2959,10.0098,0.787354,0.50354,0.494385
342,9.689206,1.09863,3.35693,9.0332,0.933838,0.631714,0.567627
343,9.689266,0.854492,4.02832,10.2539,0.924683,0.67749,0.704956
344,9.689326,1.2207,3.72314,8.17871,1.00708,0.65918,0.787354
345,9.689386,0.732422,3.11279,4.5166,0.924683,0.540161,0.567627
346,9.689446,0.549316,2.99072,7.69043,0.842285,0.512695,0.476074
347,9.689506,0.488281,2.62451,9.27734,0.823975,0.512695,0.439453
348,9.689566,0.671387,3.17383,12.085,0.823975,0.585938,0.485229
349,9.689626,1.28174,3.05176,10.376,0.83313,0.558472,0.466919
350,9.689686,0.671387,2.99072,9.0332,0.85144,0.494385,0.476074
351,9.689746,0.732422,2.86865,9.76563,0.869751,0.540161,0.512695
352,9.689806,0.12207,3.96729,9.27734,0.860596,0.558472,0.613403
353,9.689866,1.0376,3.72314,8.91113,0.915527,0.613403,0.650024
354,9.689926,1.46484,3.96729,8.78906,0.952148,0.622559,0.604248
355,9.689986,1.64795,2.74658,7.44629,0.823975,0.531006,0.576782
356,9.690046,1.15967,2.86865,7.69043,0.778198,0.466919,0.476074
357,9.690106,0.915527,2.80762,9.27734,0.85144,0.476074,0.466919
358,9.690166,1.09863,3.17383,9.8877,0.869751,0.540161,0.549316
359,9.690226,0.732422,3.23486,8.91113,0.860596,0.558472,0.521851
360,9.690286,0.793457,3.35693,9.39941,0.869751,0.494385,0.402832
361,9.690346,1.09863,3.23486,10.1318,0.842285,0.549316,0.466919
362,9.690406,0.976563,3.17383,9.76563,0.915527,0.567627,0.531006
363,9.690466,1.58691,3.05176,9.39941,0.924683,0.622559,0.686646
364,9.690526,1.52588,3.23486,8.66699,0.906372,0.540161,0.65918
365,9.690586,1.52588,2.99072,8.05664,0.85144,0.485229,0.576782
366,9.690646,0.915527,3.41797,7.32422,0.814819,0.521851,0.512695
367,9.690706,1.2207,3.35693,8.30078,0.796509,0.466919,0.549316
368,9.690766,1.15967,3.54004,9.15527,0.888062,0.521851,0.613403
369,9.690826,1.58691,3.35693,8.42285,0.869751,0.50354,0.466919
370,9.690886,1.83105,3.2959,8.30078,0.805664,0.466919,0.430298
371,9.690946,1.46484,2.50244,10.2539,0.778198,0.457764,0.421143
372,9.691006,1.77002,3.23486,10.0098,0.796509,0.512695,0.531006
373,9.691066,1.34277,3.35693,10.2539,0.869751,0.604248,0.622559
374,9.691126,1.28174,3.11279,10.1318,0.970459,0.595093,0.604248
375,9.691186,1.09863,3.78418,8.66699,0.897217,0.576782,0.521851
376,9.691246,1.28174,3.41797,7.44629,0.814819,0.540161,0.576782
