,time,Fx,Fy,Fz,Mx,My,Mz
0,13.832003,1.83105,2.80762,7.20215,0.485229,0.604248,0.631714
1,13.832063,0.793457,3.479,4.15039,0.604248,0.67749,0.3479
2,13.832123,1.58691,2.86865,5.24902,0.585938,0.512695,0.521851
3,13.832183,-0.366211,3.479,4.76074,0.494385,0.65918,0.256348
4,13.832243,0.183105,3.17383,5.98145,0.622559,0.723267,0.466919
5,13.832303,-0.427246,3.11279,4.27246,0.769043,0.668335,0.622559
6,13.832363,1.2207,3.54004,6.83594,0.549316,0.567627,0.320435
7,13.832423,1.2207,2.74658,5.85938,0.668335,0.531006,0.549316
8,13.832483,1.2207,2.50244,4.88281,0.668335,0.769043,0.531006
9,13.832543,0.671387,3.05176,8.05664,0.476074,0.576782,0.384521
10,13.832603,0.976563,4.27246,4.88281,0.622559,0.494385,0.3479
11,13.832663,0.244141,3.84521,3.90625,0.585938,0.439453,0.402832
12,13.832723,1.0376,4.21143,5.00488,0.457764,0.531006,0.421143
13,13.832783,1.70898,3.78418,3.54004,0.769043,0.384521,0.421143
14,13.832843,1.28174,3.11279,4.76074,0.466919,0.668335,0.576782
15,13.832903,0.305176,3.54004,1.09863,0.823975,0.613403,0.65918
16,13.832963,0.610352,2.56348,4.5166,0.67749,0.650024,0.723267
17,13.833023,0.549316,3.60107,6.71387,0.814819,0.65918,0.393677
18,13.833083,0.976563,2.74658,10.498,0.622559,0.540161,0.576782
19,13.833143,0.427246,4.15039,4.63867,0.50354,0.65918,0.50354
20,13.833203,0.549316,2.86865,6.10352,0.567627,0.421143,0.512695
21,13.833263,1.58691,3.72314,3.90625,0.476074,0.540161,0.540161
22,13.833323,1.34277,2.68555,4.88281,0.521851,0.576782,0.476074
23,13.833383,0.549316,2.92969,3.78418,0.67749,0.714111,0.384521
24,13.833443,0.305176,2.99072,5.85938,0.769043,0.476074,0.338745
25,13.833503,0.610352,3.72314,4.5166,0.540161,0.576782,0.402832
26,13.833563,1.09863,3.72314,3.2959,0.65918,0.595093,0.430298
27,13.833623,0.0,4.15039,5.49316,0.540161,0.531006,0.567627
28,13.833683,1.2207,3.17383,4.63867,0.494385,0.595093,0.567627
29,13.833743,0.427246,3.35693,5.12695,0.430298,0.732422,0.640869
30,13.833803,0.671387,2.2583,4.27246,0.595093,0.631714,0.558472
31,13.833863,0.427246,2.74658,5.24902,0.567627,0.567627,0.540161
32,13.833923,0.610352,2.74658,4.88281,0.631714,0.549316,0.411987
33,13.833983,0.427246,3.479,4.27246,0.585938,0.50354,0.384521
34,13.834043,1.34277,3.05176,3.41797,0.613403,0.604248,0.521851
35,13.834103,0.915527,3.54004,5.12695,0.695801,0.50354,0.338745
36,13.834163,0.854492,3.23486,4.15039,0.622559,0.631714,0.457764
37,13.834223,0.732422,3.60107,3.2959,0.67749,0.512695,0.521851
38,13.834283,1.09863,2.86865,2.80762,0.448608,0.613403,0.549316
39,13.834343,0.671387,2.74658,4.39453,0.558472,0.549316,0.485229
40,13.834403,0.12207,2.86865,3.05176,0.466919,0.512695,0.65918
41,13.834463,0.183105,2.50244,5.37109,0.457764,0.540161,0.622559
42,13.834523,0.793457,3.479,3.90625,0.512695,0.567627,0.494385
43,13.834583,0.793457,3.41797,4.15039,0.704956,0.604248,0.393677
44,13.834643,0.183105,3.60107,3.66211,0.622559,0.558472,0.485229
45,13.834703,0.915527,2.68555,2.44141,0.585938,0.604248,0.457764
46,13.834763,1.28174,2.74658,0.366211,0.650024,0.531006,0.421143
47,13.834823,0.915527,3.17383,3.66211,0.668335,0.558472,0.311279
48,13.834883,0.610352,3.35693,3.78418,0.485229,0.604248,0.595093
49,13.834943,0.854492,2.68555,2.68555,0.65918,0.622559,0.595093
50,13.835003,0.488281,3.23486,6.22559,0.576782,0.65918,0.531006
51,13.835063,0.976563,3.35693,4.5166,0.567627,0.613403,0.759888
52,13.835123,0.671387,3.41797,7.8125,0.448608,0.576782,0.466919
53,13.835183,0.854492,3.11279,4.27246,0.531006,0.521851,0.375366
54,13.835243,0.549316,3.72314,5.12695,0.558472,0.540161,0.3479
55,13.835303,2.01416,3.11279,1.46484,0.668335,0.549316,0.567627
56,13.835363,0.671387,1.89209,3.66211,0.604248,0.576782,0.466919
57,13.835423,0.366211,2.68555,1.46484,0.750732,0.631714,0.311279
58,13.835483,0.610352,2.44141,6.5918,0.750732,0.494385,0.50354
59,13.835543,0.793457,3.11279,4.15039,0.512695,0.595093,0.485229
60,13.835603,0.427246,2.68555,4.27246,0.604248,0.604248,0.567627
61,13.835663,1.09863,2.2583,5.7373,0.613403,0.595093,0.549316
62,13.835723,0.732422,1.83105,5.24902,0.723267,0.50354,0.558472
63,13.835783,0.183105,3.60107,6.95801,0.393677,0.540161,0.521851
64,13.835843,1.2207,3.05176,4.27246,0.585938,0.531006,0.494385
65,13.835903,1.0376,2.62451,4.88281,0.531006,0.686646,0.50354
66,13.835963,0.183105,3.17383,2.19727,0.714111,0.650024,0.476074
67,13.836023,-0.366211,3.05176,3.90625,0.457764,0.714111,0.50354
68,13.836083,1.15967,1.64795,1.34277,0.714111,0.759888,0.32959
69,13.836143,0.244141,3.23486,1.34277,0.668335,0.512695,0.494385
70,13.836203,0.427246,1.95313,3.78418,0.531006,0.723267,0.439453
71,13.836263,0.976563,2.19727,5.37109,0.393677,0.595093,0.476074
72,13.836323,0.305176,3.35693,4.27246,0.714111,0.540161,0.494385
73,13.836383,0.12207,3.05176,6.46973,0.595093,0.585938,0.430298
74,13.836443,0.854492,2.19727,4.76074,0.402832,0.567627,0.549316
75,13.836503,-0.183105,3.35693,4.27246,0.65918,0.540161,0.430298
76,13.836563,0.427246,2.92969,5.24902,0.512695,0.750732,0.421143
77,13.836623,0.549316,2.50244,6.46973,0.67749,0.668335,0.375366
78,13.836683,-0.0610352,3.90625,3.17383,0.686646,0.631714,0.558472
79,13.836743,-0.0610352,3.23486,2.92969,0.613403,0.622559,0.311279
80,13.836803,1.40381,2.50244,2.92969,0.494385,0.640869,0.494385
81,13.836863,0.793457,2.31934,5.85938,0.695801,0.485229,0.576782
82,13.836923,0.0,2.62451,3.54004,0.50354,0.650024,0.512695
83,13.836983,0.915527,1.58691,5.00488,0.485229,0.723267,0.448608
84,13.837043,1.40381,3.479,4.63867,0.613403,0.393677,0.466919
85,13.837103,0.427246,3.90625,5.00488,0.531006,0.50354,0.320435
86,13.837163,0.610352,2.56348,6.22559,0.476074,0.549316,0.494385
87,13.837223,0.610352,2.92969,3.2959,0.65918,0.576782,0.338745
88,13.837283,1.2207,2.62451,4.5166,0.466919,0.704956,0.558472
89,13.837343,0.854492,2.50244,5.49316,0.640869,0.558472,0.448608
90,13.837403,0.732422,3.05176,3.2959,0.604248,0.521851,0.457764
91,13.837463,0.427246,2.38037,3.17383,0.604248,0.805664,0.595093
92,13.837523,0.366211,3.23486,3.78418,0.631714,0.750732,0.604248
93,13.837583,0.671387,1.95313,6.22559,0.723267,0.613403,0.338745
94,13.837643,-0.0610352,3.23486,7.32422,0.558472,0.521851,0.384521
95,13.837703,1.0376,3.41797,4.39453,0.549316,0.50354,0.476074
96,13.837763,0.915527,2.13623,5.12695,0.549316,0.448608,0.3479
97,13.837823,0.732422,2.86865,4.15039,0.585938,0.558472,0.457764
98,13.837883,0.183105,1.40381,4.5166,0.549316,0.604248,0.402832
99,13.837943,0.610352,2.80762,2.56348,0.640869,0.897217,0.558472
100,13.838003,0.732422,1.89209,6.5918,0.769043,0.640869,0.476074
101,13.838063,0.976563,3.2959,4.27246,0.512695,0.83313,0.695801
102,13.838123,0.915527,2.56348,5.00488,0.67749,0.85144,0.476074
103,13.838183,-0.610352,3.05176,5.49316,0.421143,0.567627,0.750732
104,13.838243,0.488281,2.13623,6.10352,0.576782,0.576782,0.384521
105,13.838303,0.610352,2.38037,5.85938,0.558472,0.549316,0.485229
106,13.838363,1.34277,2.44141,4.5166,0.576782,0.686646,0.228882
107,13.838423,0.488281,3.23486,7.08008,0.650024,0.466919,0.457764
108,13.838483,1.15967,3.60107,4.5166,0.567627,0.65918,0.485229
109,13.838543,1.28174,3.60107,3.17383,0.558472,0.732422,0.668335
110,13.838603,1.46484,3.17383,3.2959,0.650024,0.842285,0.631714
111,13.838663,0.671387,1.83105,7.08008,0.704956,0.668335,0.512695
112,13.838723,0.12207,1.89209,7.69043,0.567627,0.723267,0.283813
113,13.838783,0.793457,2.2583,4.15039,0.567627,0.393677,0.640869
114,13.838843,1.58691,3.17383,6.46973,0.411987,0.714111,0.585938
115,13.838903,0.976563,2.44141,6.71387,0.668335,0.695801,0.567627
116,13.838963,-0.183105,2.62451,4.63867,0.549316,0.796509,0.512695
117,13.839023,0.12207,2.0752,5.7373,0.750732,0.476074,0.3479
118,13.839083,0.793457,3.05176,7.8125,0.622559,0.668335,0.283813
119,13.839143,0.732422,2.44141,2.68555,0.604248,0.558472,0.476074
120,13.839203,0.12207,3.23486,3.41797,0.549316,0.622559,0.512695
121,13.839263,0.0,2.13623,5.61523,0.67749,0.750732,0.421143
122,13.839323,0.366211,2.80762,3.41797,0.512695,0.823975,0.494385
123,13.839383,0.915527,2.50244,6.71387,0.576782,0.805664,0.631714
124,13.839443,0.244141,1.64795,4.15039,0.494385,0.778198,0.650024
125,13.839503,0.671387,2.86865,4.39453,0.67749,0.613403,0.512695
126,13.839563,1.40381,2.13623,7.32422,0.521851,0.512695,0.402832
127,13.839623,1.34277,2.86865,2.80762,0.714111,0.531006,0.531006
128,13.839683,0.244141,2.74658,4.76074,0.576782,0.723267,0.421143
129,13.839743,0.610352,3.17383,5.85938,0.732422,0.50354,0.375366
130,13.839803,0.549316,3.2959,4.27246,0.604248,0.613403,0.393677
131,13.839863,1.15967,2.92969,3.17383,0.622559,0.65918,0.613403
132,13.839923,0.305176,2.80762,5.61523,0.640869,0.695801,0.521851
133,13.839983,0.671387,3.66211,5.00488,0.686646,0.576782,0.650024
134,13.840043,0.366211,4.08936,8.78906,0.411987,0.823975,0.485229
135,13.840103,0.610352,2.99072,3.05176,0.512695,0.622559,0.650024
136,13.840163,0.366211,3.60107,3.66211,0.567627,0.457764,0.411987
137,13.840223,1.0376,3.23486,5.7373,0.476074,0.549316,0.604248
138,13.840283,0.549316,3.41797,3.05176,0.704956,0.549316,0.430298
139,13.840343,0.549316,2.38037,4.15039,0.576782,0.668335,0.448608
140,13.840403,0.549316,3.35693,5.61523,0.640869,0.439453,0.366211
141,13.840463,0.244141,3.72314,3.05176,0.613403,0.67749,0.393677
142,13.840523,0.549316,2.44141,3.78418,0.576782,0.723267,0.540161
143,13.840583,0.0,3.17383,3.41797,0.466919,0.613403,0.558472
144,13.840643,1.64795,3.41797,5.37109,0.686646,0.521851,0.531006
145,13.840703,1.28174,3.17383,5.61523,0.375366,0.67749,0.668335
146,13.840763,0.732422,3.23486,4.88281,0.668335,0.640869,0.595093
147,13.840823,0.0,3.17383,5.49316,0.466919,0.695801,0.476074
148,13.840883,0.854492,3.17383,4.15039,0.759888,0.604248,0.448608
149,13.840943,0.488281,3.41797,5.12695,0.622559,0.67749,0.338745
150,13.841003,0.549316,2.99072,2.0752,0.686646,0.576782,0.585938
151,13.841063,0.366211,2.92969,0.854492,0.531006,0.67749,0.292969
152,13.841123,0.244141,3.41797,2.19727,0.714111,0.714111,0.494385
153,13.841183,0.915527,2.13623,1.83105,0.640869,0.567627,0.50354
154,13.841243,0.549316,3.60107,1.2207,0.558472,0.714111,0.448608
155,13.841303,1.70898,2.62451,3.2959,0.732422,0.384521,0.512695
156,13.841363,1.34277,2.92969,4.63867,0.375366,0.723267,0.805664
157,13.841423,0.976563,3.78418,4.15039,0.521851,0.485229,0.576782
158,13.841483,1.0376,2.92969,4.76074,0.521851,0.476074,0.50354
159,13.841543,0.244141,3.66211,5.24902,0.640869,0.695801,0.311279
160,13.841603,1.15967,3.23486,2.80762,0.604248,0.567627,0.622559
161,13.841663,1.2207,3.23486,4.76074,0.512695,0.769043,0.338745
162,13.841723,1.28174,2.86865,-0.366211,0.604248,0.567627,0.384521
163,13.841783,0.854492,2.0752,4.76074,0.558472,0.704956,0.476074
164,13.841843,0.244141,3.90625,3.54004,0.567627,0.695801,0.631714
165,13.841903,1.2207,2.92969,5.12695,0.631714,0.576782,0.540161
166,13.841963,0.0,3.41797,5.24902,0.384521,0.631714,0.476074
167,13.842023,1.15967,3.35693,2.92969,0.686646,0.595093,0.585938
168,13.842083,0.732422,2.44141,7.44629,0.439453,0.604248,0.585938
169,13.842143,2.01416,3.2959,3.78418,0.65918,0.476074,0.320435
170,13.842203,1.40381,3.2959,6.5918,0.650024,0.567627,0.494385
171,13.842263,0.366211,4.08936,4.39453,0.585938,0.613403,0.366211
172,13.842323,1.15967,2.2583,6.95801,0.485229,0.65918,0.256348
173,13.842383,1.09863,3.96729,1.09863,0.714111,0.576782,0.485229
174,13.842443,0.427246,2.74658,2.92969,0.759888,0.585938,0.292969
175,13.842503,1.52588,3.41797,4.88281,0.549316,0.695801,0.531006
176,13.842563,0.793457,2.92969,4.39453,0.732422,0.558472,0.558472
177,13.842623,0.610352,3.17383,5.49316,0.595093,0.531006,0.540161
178,13.842683,0.12207,2.80762,6.71387,0.585938,0.476074,0.3479
179,13.842743,1.52588,3.66211,6.5918,0.384521,0.247192,0.67749
180,13.842803,0.549316,3.23486,5.7373,0.576782,0.448608,0.402832
181,13.842863,0.610352,2.92969,3.78418,0.704956,0.494385,0.650024
182,13.842923,0.549316,2.38037,4.5166,0.512695,0.714111,0.494385
183,13.842983,0.488281,3.78418,4.63867,0.67749,0.430298,0.521851
184,13.843043,0.366211,3.23486,5.61523,0.67749,0.604248,0.292969
185,13.843103,0.366211,4.63867,3.05176,0.576782,0.558472,0.549316
186,13.843163,2.2583,3.2959,4.88281,0.567627,0.595093,0.622559
187,13.843223,0.793457,3.66211,4.88281,0.558472,0.448608,0.567627
188,13.843283,1.46484,2.44141,6.46973,0.457764,0.686646,0.512695
189,13.843343,0.305176,3.23486,4.39453,0.67749,0.549316,0.531006
190,13.843403,0.976563,3.2959,8.05664,0.521851,0.65918,0.439453
191,13.843463,0.0,3.35693,5.7373,0.631714,0.521851,0.238037
192,13.843523,1.89209,3.60107,4.76074,0.613403,0.622559,0.457764
193,13.843583,1.2207,3.23486,6.46973,0.686646,0.540161,0.50354
194,13.843643,1.89209,3.72314,6.10352,0.457764,0.595093,0.604248
195,13.843703,1.09863,3.05176,3.90625,0.631714,0.650024,0.512695
196,13.843763,0.671387,3.11279,3.41797,0.576782,0.750732,0.567627
197,13.843823,0.488281,3.479,5.85938,0.613403,0.65918,0.421143
198,13.843883,0.305176,3.41797,6.95801,0.540161,0.549316,0.439453
199,13.843943,0.0610352,3.479,5.49316,0.668335,0.50354,0.320435
200,13.844003,0.488281,3.96729,6.5918,0.549316,0.640869,0.338745
201,13.844063,1.15967,3.11279,6.34766,0.540161,0.494385,0.485229
202,13.844123,1.15967,3.2959,5.49316,0.567627,0.650024,0.457764
203,13.844183,0.793457,2.68555,4.76074,0.668335,0.759888,0.338745
204,13.844243,0.244141,3.84521,4.5166,0.65918,0.604248,0.485229
205,13.844303,1.77002,2.99072,5.7373,0.585938,0.622559,0.485229
206,13.844363,0.976563,3.60107,5.24902,0.585938,0.65918,0.512695
207,13.844423,0.915527,2.62451,3.90625,0.650024,0.650024,0.558472
208,13.844483,0.549316,3.479,6.5918,0.558472,0.558472,0.631714
209,13.844543,1.28174,3.60107,5.37109,0.466919,0.604248,0.439453
210,13.844603,0.488281,3.78418,3.90625,0.50354,0.558472,0.366211
211,13.844663,0.671387,2.62451,4.15039,0.640869,0.613403,0.311279
212,13.844723,0.610352,3.35693,7.8125,0.613403,0.476074,0.494385
213,13.844783,0.671387,3.41797,4.63867,0.494385,0.613403,0.540161
214,13.844843,0.244141,2.80762,3.66211,0.595093,0.668335,0.430298
215,13.844903,0.244141,2.62451,4.88281,0.604248,0.668335,0.485229
216,13.844963,0.0,3.41797,5.49316,0.686646,0.604248,0.448608
217,13.845023,1.77002,4.21143,8.91113,0.494385,0.650024,0.549316
218,13.845083,1.15967,3.35693,5.7373,0.640869,0.595093,0.585938
219,13.845143,1.15967,3.23486,6.5918,0.521851,0.549316,0.65918
220,13.845203,0.549316,2.80762,6.22559,0.521851,0.714111,0.585938
221,13.845263,0.610352,3.11279,3.66211,0.65918,0.604248,0.549316
222,13.845323,0.0610352,2.62451,3.78418,0.704956,0.631714,0.256348
223,13.845383,0.549316,3.17383,7.08008,0.595093,0.384521,0.411987
224,13.845443,1.15967,2.92969,5.00488,0.640869,0.567627,0.531006
225,13.845503,1.70898,3.05176,3.17383,0.686646,0.567627,0.585938
226,13.845563,1.2207,2.13623,4.88281,0.622559,0.640869,0.640869
227,13.845623,0.427246,2.80762,6.34766,0.631714,0.622559,0.485229
228,13.845683,1.0376,2.92969,8.54492,0.704956,0.686646,0.50354
229,13.845743,0.976563,2.50244,4.5166,0.65918,0.521851,0.67749
230,13.845803,0.488281,2.01416,5.98145,0.540161,0.67749,0.622559
231,13.845863,0.12207,3.479,7.08008,0.695801,0.540161,0.32959
232,13.845923,1.58691,3.23486,4.5166,0.549316,0.439453,0.622559
233,13.845983,0.915527,3.23486,4.27246,0.585938,0.67749,0.283813
234,13.846043,1.09863,2.80762,5.24902,0.604248,0.604248,0.430298
235,13.846103,1.0376,3.11279,3.05176,0.714111,0.466919,0.439453
236,13.846163,1.09863,2.38037,3.41797,0.604248,0.67749,0.485229
237,13.846223,1.40381,1.77002,2.19727,0.613403,0.549316,0.650024
238,13.846283,0.793457,2.80762,3.2959,0.512695,0.567627,0.50354
239,13.846343,1.2207,2.01416,6.95801,0.366211,0.83313,0.485229
240,13.846403,0.732422,2.62451,3.66211,0.50354,0.650024,0.650024
241,13.846463,-0.0610352,2.74658,2.56348,0.668335,0.613403,0.485229
242,13.846523,1.15967,2.44141,7.08008,0.466919,0.567627,0.512695
243,13.846583,1.28174,3.23486,2.80762,0.668335,0.567627,0.540161
244,13.846643,1.46484,2.92969,2.44141,0.576782,0.576782,0.485229
245,13.846703,0.244141,1.89209,5.98145,0.558472,0.640869,0.320435
246,13.846763,-0.183105,2.62451,3.66211,0.750732,0.549316,0.50354
247,13.846823,-0.671387,3.35693,1.70898,0.640869,0.650024,0.430298
248,13.846883,0.488281,2.62451,4.5166,0.521851,0.585938,0.411987
249,13.846943,0.366211,1.83105,3.17383,0.668335,0.576782,0.540161
250,13.847003,0.183105,2.62451,6.83594,0.531006,0.732422,0.540161
251,13.847063,1.52588,2.44141,6.34766,0.421143,0.567627,0.549316
252,13.847123,1.0376,3.54004,5.61523,0.494385,0.421143,0.576782
253,13.847183,1.77002,3.90625,4.39453,0.448608,0.622559,0.421143
254,13.847243,1.95313,3.2959,2.92969,0.67749,0.558472,0.650024
255,13.847303,0.427246,2.68555,3.66211,0.549316,0.714111,0.466919
256,13.847363,0.305176,2.38037,4.39453,0.686646,0.558472,0.256348
257,13.847423,-0.183105,2.68555,4.76074,0.695801,0.540161,0.50354
258,13.847483,0.549316,3.2959,4.15039,0.558472,0.723267,0.411987
259,13.847543,1.28174,2.2583,3.05176,0.357056,0.531006,0.650024
260,13.847603,0.976563,1.58691,2.92969,0.65918,0.787354,0.549316
261,13.847663,1.40381,2.50244,4.76074,0.65918,0.567627,0.695801
262,13.847723,1.52588,2.62451,6.95801,0.531006,0.50354,0.558472
263,13.847783,0.732422,3.05176,5.12695,0.384521,0.50354,0.714111
264,13.847843,0.549316,2.62451,4.27246,0.778198,0.85144,0.457764
265,13.847903,-0.427246,2.74658,4.27246,0.769043,0.604248,0.384521
266,13.847963,0.549316,2.92969,5.00488,0.549316,0.576782,0.512695
267,13.848023,0.549316,3.23486,2.0752,0.714111,0.613403,0.311279
268,13.848083,1.09863,2.2583,3.66211,0.778198,0.622559,0.457764
269,13.848143,0.366211,1.95313,5.61523,0.668335,0.494385,0.613403
270,13.848203,1.52588,2.92969,5.98145,0.668335,0.769043,0.485229
271,13.848263,0.610352,3.41797,4.15039,0.512695,0.567627,0.521851
272,13.848323,0.305176,2.68555,4.27246,0.457764,0.585938,0.67749
273,13.848383,1.52588,2.74658,5.85938,0.494385,0.604248,0.631714
274,13.848443,0.488281,2.86865,2.80762,0.476074,0.631714,0.338745
275,13.848503,0.793457,1.46484,3.05176,0.650024,0.476074,0.393677
276,13.848563,-0.732422,2.80762,5.24902,0.567627,0.595093,0.393677
277,13.848623,0.610352,3.60107,2.68555,0.494385,0.531006,0.540161
278,13.848683,0.793457,2.19727,-2.19727,0.622559,0.686646,0.375366
279,13.848743,0.305176,2.68555,0.610352,0.640869,0.704956,0.439453
280,13.848803,0.427246,2.0752,2.56348,0.759888,0.476074,0.402832
281,13.848863,0.793457,2.92969,5.49316,0.512695,0.448608,0.485229
282,13.848923,0.427246,3.17383,4.39453,0.622559,0.549316,0.476074
283,13.848983,1.0376,3.54004,3.66211,0.292969,0.686646,0.695801
284,13.849043,0.366211,2.80762,3.78418,0.466919,0.540161,0.622559
285,13.849103,0.366211,2.86865,2.0752,0.549316,0.714111,0.540161
286,13.849163,0.0,2.92969,3.05176,0.604248,0.595093,0.430298
287,13.849223,0.0,3.05176,4.39453,0.604248,0.585938,0.3479
288,13.849283,0.793457,2.01416,5.24902,0.686646,0.787354,0.411987
289,13.849343,0.183105,3.17383,2.19727,0.631714,0.567627,0.228882
290,13.849403,0.976563,2.2583,4.76074,0.531006,0.567627,0.402832
