 Temperature(C)
(381 2)
Time (sec)	P1	
  0.0000000000000000	 20.0000000000000000
  0.0000040000000000	 20.0009645432954210
  0.0000068088471116	 20.0048311766563350
  0.0000108088471116	 20.0168639218650490
  0.0000148088471116	 20.0748927594380970
  0.0000188088471116	 20.4987085293363410
  0.0000228088471116	 22.1732087070766650
  0.0000255088988988	 24.0541037396160780
  0.0000295088988988	 27.0014625838643060
  0.0000335088988988	 29.3178775164606090
  0.0000366623440759	 32.4248258662132830
  0.0000406623440759	 35.5216436916286040
  0.0000440589756065	 38.8525063687970090
  0.0000480589756065	 40.3218481879529310
  0.0000520589756065	 43.2296512330488060
  0.0000560589756065	 46.5599328059994380
  0.0000600231434262	 48.6167198770437990
  0.0000600231434262	 48.6167198770517150
  0.0000640231434262	 51.3195247571242770
  0.0000674445088217	 53.7038918950856470
  0.0000714445088217	 54.6987342478637050
  0.0000754445088217	 57.1345673670660260
  0.0000794445088217	 59.9034116835967940
  0.0000834445088217	 62.5816416318126090
  0.0000851269710329	 63.3485349525667660
  0.0000891269710329	 65.3295123196705130
  0.0000931269710329	 68.6249058732052220
  0.0000962966009623	 69.8136174990589350
  0.0001002966009623	 70.3550663585156570
  0.0001042966009623	 72.4605150971756160
  0.0001062215091232	 73.9637935675298760
  0.0001102215091232	 75.6411954770692600
  0.0001142215091232	 78.8314157263597080
  0.0001182215091232	 81.8026710706235460
  0.0001222215091232	 84.2184481449396150
  0.0001262215091232	 84.9918798351748710
  0.0001302215091232	 87.3975664586285460
  0.0001322761624150	 89.1839734217638810
  0.0001362761624150	 91.0909914066046160
  0.0001402761624150	 91.6236420791238830
  0.0001438798977827	 93.8255713417370320
  0.0001478798977827	 94.6415779687228560
  0.0001495486380162	 94.9286630565782300
  0.0001535486380162	 96.5782928036648660
  0.0001575486380162	 96.7215276693850540
  0.0001615486380162	 98.2159153750126710
  0.0001633742273391	 99.5916373978047600
  0.0001673742273391	 99.7176930648417820
  0.0001713742273391	 99.7607147015888960
  0.0001730113092047	 99.5235381145657670
  0.0001770113092047	 99.0421675085840860
  0.0001810113092047	100.0088792158755100
  0.0001829005214019	101.0430204428606200
  0.0001869005214019	102.0233697157488000
  0.0001909005214019	102.8561202636225000
  0.0001924486715116	103.0568382900547100
  0.0001964486715116	103.6132446768316400
  0.0001995096378670	103.3584487838452000
  0.0002035096378670	103.1492743473209800
  0.0002075096378670	103.9619475195848400
  0.0002115096378670	103.2386773772997800
  0.0002155096378670	104.1115572291774400
  0.0002169245978265	104.8138642188479100
  0.0002209245978265	104.5120849894571100
  0.0002249245978265	104.0788850530896800
  0.0002285281149417	104.8609699132023400
  0.0002325281149417	104.2967757364021500
  0.0002350609110770	104.8469380907314300
  0.0002390609110770	104.3393570533808700
  0.0002430609110770	105.0545742845959600
  0.0002470609110770	107.2036090293640900
  0.0002486834263107	107.5502101488770400
  0.0002526834263107	108.4142721253008000
  0.0002541221421239	109.2486988672753400
  0.0002581221421239	108.7317656720678200
  0.0002621221421239	108.5737311317999700
  0.0002661221421239	108.0888890131411400
  0.0002701221421239	107.6163335638335900
  0.0002729290539777	108.0530738433506300
  0.0002769290539777	108.0202497802641400
  0.0002809290539777	108.0276394093380200
  0.0002849290539777	108.5215034346650200
  0.0002862928270713	109.0665805379203900
  0.0002902928270713	108.5738816665793700
  0.0002942928270713	109.4577809796717200
  0.0002955855484835	110.1724719157754000
  0.0002995855484835	109.9801999372188000
  0.0003035855484835	109.9484170645992400
  0.0003050213326367	110.2585191005408400
  0.0003090213326367	109.9150389039797900
  0.0003130213326367	110.6367999790862100
  0.0003166264994634	110.3439058872323400
  0.0003206264994634	109.4518991716822700
  0.0003246264994634	109.2151626489201100
  0.0003286264994634	109.6839566019380200
  0.0003299112487281	109.9895959991320100
  0.0003339112487281	109.9189642134012700
  0.0003379112487281	110.6789353112781400
  0.0003419112487281	111.7061943814603600
  0.0003433595575959	111.8245065055582000
  0.0003473595575959	111.5397101290165300
  0.0003494158354204	111.1427533241471100
  0.0003534158354204	110.8150988921452000
  0.0003574158354204	110.3455398512947500
  0.0003614158354204	109.7268554598383200
  0.0003654158354204	109.6917172657278700
  0.0003669023095627	109.7262270992355000
  0.0003701616463174	109.2456462416259100
  0.0003713478514624	108.9696529887785500
  0.0003722578119281	108.7678558459221700
  0.0003745834628794	108.2247814930692900
  0.0003757269958349	107.9655494351724300
  0.0003764443881144	107.8699167184053200
  0.0003779393123709	107.5650323604764700
  0.0003789168748804	107.3541118501896500
  0.0003799955926077	107.1266531071401100
  0.0003800180416326	107.1221252586095700
  0.0003816723569447	106.7564076325822800
  0.0003820871831945	106.6660673644779100
  0.0003829177922082	106.4869631877987200
  0.0003835398454697	106.3540544110928000
  0.0003843172755529	106.1895962028065700
  0.0003851702376253	106.0111752932561200
  0.0003891702376253	105.5238776951781100
  0.0003903133921753	105.4778764939395600
  0.0003943133921753	105.4168868819230300
  0.0003981151475542	105.2688169271819200
  0.0004021151475542	104.8922699140084900
  0.0004035392027973	104.8944174472565400
  0.0004075392027973	104.8745376519038400
  0.0004089066884822	104.9758441131052300
  0.0004129066884822	104.8951953568265800
  0.0004156661822855	104.8405395842383400
  0.0004196661822855	104.3924447975417100
  0.0004211855535940	104.3321152086093200
  0.0004251254666142	103.8909606901075900
  0.0004291254666142	103.3657000760178900
  0.0004317565712489	103.0886173588116700
  0.0004356531848681	102.6630296647870800
  0.0004396531848681	102.2208983217046700
  0.0004409958438988	102.0821326209781000
  0.0004449958438988	101.6749652101908500
  0.0004478167213660	101.5636534798436800
  0.0004518167213660	101.3658754957418500
  0.0004532752605235	101.2359766753179700
  0.0004572752605235	100.8911891343334300
  0.0004597388696076	100.6873336550152400
  0.0004610526353809	100.5810594914693200
  0.0004623078698971	100.4808838476406500
  0.0004635946132086	100.3795430178668800
  0.0004649383898495	100.2751019242588600
  0.0004649398552249	100.2749884128634600
  0.0004659585382162	100.1966003118289900
  0.0004659588741206	100.1965745211909400
  0.0004681170273852	100.0841362881237300
  0.0004704134049968	 99.9122322900177270
  0.0004714967132168	 99.8322788214387910
  0.0004726950017697	 99.7446787207581590
  0.0004726950017697	 99.7446787207564680
  0.0004736965710835	 99.6720625029169010
  0.0004747981669582	 99.5928554316795240
  0.0004759365839545	 99.5116909245035690
  0.0004772940041028	 99.4158297349922010
  0.0004781796216955	 99.3537297136684290
  0.0004794545841323	 99.2652940377663240
  0.0004806407196992	 99.1839856726266760
  0.0004812637223388	 99.1416008665004260
  0.0004824334296904	 99.0627846718217460
  0.0004832972692920	 99.0050830976313990
  0.0004846000584524	 98.9190315063721780
  0.0004858357532861	 98.8383409685834520
  0.0004870506199663	 98.7597656439366740
  0.0004884036594623	 98.6730847251688060
  0.0004895481716349	 98.6003806276192450
  0.0004909719878797	 98.5107913580396830
  0.0004921695740648	 98.4360821901436220
  0.0004933584293287	 98.3625051724635710
  0.0004943576784093	 98.3010483771874990
  0.0004955070984843	 98.2307978374604290
  0.0004966369917691	 98.1621549230287510
  0.0004966372148514	 98.1621413903170180
  0.0004977978637343	 98.0921573331051630
  0.0004991182513182	 98.0131865135138160
  0.0004998603827155	 97.9690475104330570
  0.0005011932651046	 97.8903449528887960
  0.0005019231969221	 97.8474830417927000
  0.0005030684721367	 97.7806881263867780
  0.0005041014122889	 97.7208042051671410
  0.0005052509199669	 97.6545545389996620
  0.0005052509199669	 97.6545545389998320
  0.0005052509199669	 97.6545545389988090
  0.0005064617253159	 97.5851955250863910
  0.0005067856264190	 97.5666921480898850
  0.0005067856264190	 97.5666921480885070
  0.0005078529043390	 97.5059681662216490
  0.0005079353181250	 97.5012861613109440
  0.0005101734834572	 97.3750624208354480
  0.0005125262726745	 97.3155633888247280
  0.0005131699934038	 97.2803335901539870
  0.0005138270724790	 97.2446128096934220
  0.0005149438721548	 97.1843765363118880
  0.0005150086892936	 97.1823576585837830
  0.0005160328872938	 97.1414688772066910
  0.0005177336093509	 97.0686178940520110
  0.0005191191807645	 97.0137838042333270
  0.0005202315469510	 96.9600574714930160
  0.0005230268354836	 96.8181302658924780
  0.0005251548078431	 96.7101234645566590
  0.0005261677594634	 96.6661913374661590
  0.0005284501081686	 96.5535396952357270
  0.0005301062300439	 96.4738256190813670
  0.0005319313832183	 96.3869327069384950
  0.0005346650386465	 96.2654422023244790
  0.0005355481198921	 96.2240985065995030
  0.0005385487177011	 96.0926318010370440
  0.0005397671336693	 96.0420441437684360
  0.0005413661343462	 95.9685477748264620
  0.0005442513391120	 95.8380529118627750
  0.0005448733036757	 95.8101588847219010
  0.0005473754418494	 95.6981125149570460
  0.0005482401391680	 95.6594336766265340
  0.0005491979498611	 95.6165857593320820
  0.0005500683871313	 95.5776274712732030
  0.0005510002903145	 95.5358917129185980
  0.0005520190502897	 95.4902424068266950
  0.0005524080832579	 95.4728061551907100
  0.0005531448472516	 95.4397743634652330
  0.0005536919747625	 95.4152375201949780
  0.0005543401111096	 95.3861605321621370
  0.0005547961003513	 95.3656974064438000
  0.0005558070886656	 95.3203059541294660
  0.0005564770071845	 95.2902153853700330
  0.0005575116803506	 95.2437225762673310
  0.0005581389047449	 95.2155303749018320
  0.0005591219566021	 95.1713342059730110
  0.0005597110970164	 95.1448487284265810
  0.0005637110970164	 95.0828191662883740
  0.0005660726037615	 94.9876783448934820
  0.0005700726037615	 94.8195527105534950
  0.0005740726037615	 94.6599056437713530
  0.0005755919616293	 94.6020974725272050
  0.0005785905007005	 94.5053920695595760
  0.0005825905007005	 94.3649469751174480
  0.0005846944000588	 94.2950445509289920
  0.0005886944000588	 94.1750895600885510
  0.0005897238134352	 94.1443815549634730
  0.0005937096821462	 94.0290144952910650
  0.0005966668874932	 93.9515946936532910
  0.0006006668874932	 93.8599092081481250
  0.0006046668874932	 93.7837933976309870
  0.0006055862073109	 93.7868414527784320
  0.0006095862073109	 93.7164994222501800
  0.0006104983443121	 93.6998400246121430
  0.0006144983443121	 93.6427180432943800
  0.0006152491062429	 93.6432087774181380
  0.0006188907154090	 93.5897524658378050
  0.0006228907154090	 93.5354844566759030
  0.0006242265721552	 93.5185872061034620
  0.0006260753291276	 93.4992557135230130
  0.0006300753291276	 93.4534698625934080
  0.0006340753291276	 93.4190802719329840
  0.0006380753291276	 93.3898719490908040
  0.0006390305465541	 93.3915937929097170
  0.0006430305465541	 93.3660037460630720
  0.0006470305465541	 93.3532814828401030
  0.0006478962427395	 93.3631127488543480
  0.0006518962427395	 93.3497574481257570
  0.0006528896022878	 93.3473157217285350
  0.0006568896022878	 93.3391656978434410
  0.0006580231098815	 93.3370370448524510
  0.0006620231098815	 93.3312726584893260
  0.0006660231098815	 93.3286594529967600
  0.0006671385318357	 93.3287705959991740
  0.0006711385318357	 93.3293556782807340
  0.0006751385318357	 93.3314330062871280
  0.0006791385318357	 93.3345981573488640
  0.0006800105824017	 93.3353537223303250
  0.0006840105824017	 93.3385345281561030
  0.0006848704379065	 93.3393951537040320
  0.0006888704379065	 93.3448745691178770
  0.0006896526977125	 93.3460213604171120
  0.0006936526977125	 93.3499232305840250
  0.0006944609281318	 93.3503776701909370
  0.0006984609281318	 93.3539126411324530
  0.0007024609281318	 93.3872129204348620
  0.0007045635420123	 93.4375510073104750
  0.0007060175548445	 93.4439190618124090
  0.0007100175548445	 93.4516313806542060
  0.0007108171494556	 93.4528703810382810
  0.0007148171494556	 93.4572566900667430
  0.0007157798840283	 93.4579755292410110
  0.0007180132972391	 93.4596594587328870
  0.0007220132972391	 93.4636403384573810
  0.0007229342105724	 93.4647653028137880
  0.0007269342105724	 93.4669747783583770
  0.0007309342105724	 93.4648333171050180
  0.0007349342105724	 93.4590025763223480
  0.0007355799281933	 93.4578291469045720
  0.0007385801267841	 93.4516006807182010
  0.0007401206278643	 93.4481227499471170
  0.0007428638106102	 93.4410516554222570
  0.0007452292370535	 93.4339214440499860
  0.0007471676265396	 93.4273970810024540
  0.0007508611391803	 93.4140079695988130
  0.0007548611391803	 93.3994166931607590
  0.0007588611391803	 93.3841686925169090
  0.0007597693584435	 93.3806797625033200
  0.0007610592391008	 93.3756215019165130
  0.0007650592391008	 93.3580489583573010
  0.0007679507032887	 93.3437090029734120
  0.0007719507032887	 93.3217771840487560
  0.0007759507032887	 93.2982334253247670
  0.0007768661339140	 93.2927406668296580
  0.0007797684899014	 93.2750922752639720
  0.0007803760009934	 93.2713526569693840
  0.0007812548131298	 93.2658106378897430
  0.0007822022501693	 93.2597179124025640
  0.0007862022501693	 93.2330432085291960
  0.0007869614214594	 93.2279032957616920
  0.0007909614214594	 93.1990908295211820
  0.0007915654082417	 93.1944856647714770
  0.0007946477656920	 93.1696073240699580
  0.0007961636894197	 93.1566894575289690
  0.0008001636894197	 93.1214432983759790
  0.0008041636894197	 93.0830206440933240
  0.0008081636894197	 93.0416359467081550
  0.0008100161067087	 93.0218044224986330
  0.0008140161067087	 92.9782592912210220
  0.0008159084249187	 92.9577251913718640
  0.0008199084249187	 92.9144249838226700
  0.0008207476282624	 92.9054387044637200
  0.0008247476282624	 92.8628680626924140
  0.0008287476282624	 92.8214220060637700
  0.0008327476282624	 92.7790110838093230
  0.0008367476282624	 92.7344811152286180
  0.0008391644653065	 92.7067608982680160
  0.0008431644653065	 92.6593591014583350
  0.0008471644653065	 92.6096855958587070
  0.0008511644653065	 92.5583736094897350
  0.0008544948075537	 92.5156455001021530
  0.0008584948075537	 92.4649973363781040
  0.0008624948075537	 92.4138372862108780
  0.0008664948075537	 92.3616412625058270
  0.0008698314535670	 92.3179972814950820
  0.0008738314535670	 92.2662921377714580
  0.0008758658747553	 92.2402802176968490
  0.0008798658747553	 92.1898117634063110
  0.0008806838820607	 92.1794408285648930
  0.0008846838820607	 92.1285605388174960
  0.0008859742237160	 92.1123718416801300
  0.0008899742237160	 92.0623855863676250
  0.0008931112298018	 92.0236668291744590
  0.0008971112298018	 91.9747245232679940
  0.0008980484101261	 91.9631584802063170
  0.0009020484101261	 91.9139480736787960
  0.0009053881546817	 91.8729066465817680
  0.0009093881546817	 91.8235317140421050
  0.0009103753489505	 91.8113451407422050
  0.0009128780972731	 91.7801130389782290
  0.0009154692249951	 91.7471580899665750
  0.0009194632992450	 91.6955126972824670
  0.0009221090016227	 91.6607407727457400
  0.0009246270716466	 91.6269970523352270
  0.0009270935728014	 91.5932171487754940
  0.0009295509550147	 91.5588548562537450
  0.0009320791964777	 91.5227216478608340
  0.0009355950161029	 91.4709436756947840
  0.0009395950161029	 91.4096367453748830
  0.0009412832983411	 91.3830777468703130
  0.0009439444120266	 91.3405165930762880
  0.0009479444120300	 91.2749002324913190
  0.0009519444120300	 91.2075382962628960
  0.0009540552230246	 91.1714725886084240
  0.0009580552230246	 91.1028623189617690
  0.0009589072605867	 91.0883749495075110
  0.0009629072605867	 91.0207454786034160
  0.0009638412680237	 91.0051764126011880
  0.0009658434933770	 90.9718107721815560
  0.0009698434933770	 90.9048523789819850
  0.0009710326145267	 90.8849262631477050
  0.0009748786193882	 90.8203761209669120
