,time,Fx,Fy,Fz,Mx,My,Mz
143,10.01332,2.56348,2.86865,1.70898,0.778198,0.50354,0.457764
144,10.01338,2.56348,3.11279,-0.12207,0.878906,0.604248,0.558472
145,10.01344,2.13623,3.05176,0.610352,0.906372,0.549316,0.411987
146,10.0135,1.89209,3.66211,1.58691,0.787354,0.521851,0.421143
147,10.01356,1.64795,3.23486,0.0,0.869751,0.521851,0.50354
148,10.01362,1.15967,3.2959,-1.83105,0.906372,0.622559,0.256348
149,10.01368,1.58691,3.17383,-0.12207,0.888062,0.668335,0.50354
150,10.01374,2.56348,2.68555,1.34277,0.732422,0.540161,0.576782
151,10.0138,2.74658,2.44141,-0.366211,0.860596,0.549316,0.366211
152,10.01386,2.92969,2.99072,0.244141,0.897217,0.540161,0.357056
153,10.01392,2.62451,3.54004,2.56348,0.759888,0.549316,0.585938
154,10.01398,2.44141,3.23486,2.92969,0.769043,0.65918,0.650024
155,10.01404,1.64795,2.99072,1.09863,0.704956,0.494385,0.521851
156,10.0141,1.34277,3.35693,1.46484,0.787354,0.549316,0.430298
157,10.01416,2.38037,2.80762,-0.12207,0.897217,0.650024,0.494385
158,10.01422,2.13623,2.92969,0.488281,0.805664,0.50354,0.439453
159,10.01428,2.19727,3.05176,1.2207,0.759888,0.476074,0.466919
160,10.01434,3.41797,3.05176,0.366211,0.814819,0.558472,0.366211
161,10.0144,2.56348,3.66211,0.244141,0.814819,0.531006,0.238037
162,10.01446,1.70898,3.78418,-1.46484,0.85144,0.540161,0.439453
163,10.01452,1.70898,3.2959,0.610352,0.778198,0.549316,0.576782
164,10.01458,2.19727,3.35693,-1.2207,0.878906,0.585938,0.421143
165,10.01464,1.58691,3.35693,-0.732422,0.823975,0.476074,0.457764
166,10.0147,2.0752,2.86865,1.58691,0.741577,0.485229,0.50354
167,10.01476,2.2583,3.23486,3.17383,0.814819,0.704956,0.595093
168,10.01482,2.31934,2.99072,2.31934,0.759888,0.411987,0.558472
169,10.01488,2.56348,3.479,1.34277,0.805664,0.485229,0.375366
170,10.01494,2.86865,3.17383,-0.732422,0.842285,0.650024,0.476074
171,10.015,1.70898,2.80762,0.610352,0.842285,0.549316,0.558472
172,10.01506,1.58691,3.54004,2.56348,0.796509,0.531006,0.439453
173,10.01512,2.2583,3.2959,-0.244141,0.769043,0.558472,0.320435
174,10.01518,2.2583,2.86865,0.0,0.85144,0.521851,0.247192
175,10.01524,2.31934,3.11279,-0.854492,0.860596,0.567627,0.457764
176,10.0153,2.80762,3.479,0.976563,0.778198,0.521851,0.576782
177,10.01536,2.68555,2.86865,0.488281,0.778198,0.494385,0.457764
178,10.01542,2.19727,3.05176,0.12207,0.85144,0.540161,0.411987
179,10.01548,1.70898,3.90625,0.854492,0.805664,0.576782,0.512695
180,10.01554,1.52588,3.41797,4.15039,0.787354,0.704956,0.576782
181,10.0156,0.976563,2.62451,1.09863,0.732422,0.466919,0.448608
182,10.01566,1.46484,3.11279,1.46484,0.787354,0.512695,0.402832
183,10.01572,2.56348,3.23486,0.244141,0.860596,0.585938,0.549316
184,10.01578,2.74658,3.05176,-0.12207,0.787354,0.521851,0.521851
185,10.01584,2.74658,3.54004,1.46484,0.769043,0.466919,0.411987
186,10.0159,2.62451,3.78418,-0.488281,0.814819,0.604248,0.338745
187,10.01596,2.38037,3.23486,1.46484,0.897217,0.531006,0.292969
188,10.01602,1.52588,3.11279,-0.976563,0.878906,0.567627,0.366211
189,10.01608,1.70898,2.86865,1.34277,0.714111,0.531006,0.613403
190,10.01614,2.13623,2.99072,0.0,0.842285,0.521851,0.439453
191,10.0162,1.77002,3.05176,0.854492,0.924683,0.549316,0.366211
192,10.01626,2.80762,3.17383,1.95313,0.814819,0.558472,0.512695
193,10.01632,2.74658,3.05176,3.66211,0.778198,0.65918,0.695801
194,10.01638,2.62451,3.35693,2.44141,0.805664,0.540161,0.476074
195,10.01644,1.77002,3.78418,3.41797,0.796509,0.549316,0.411987
196,10.0165,1.77002,3.35693,-0.244141,0.787354,0.622559,0.567627
197,10.01656,0.976563,3.23486,0.366211,0.83313,0.604248,0.521851
198,10.01662,1.09863,3.41797,2.19727,0.83313,0.512695,0.384521
199,10.01668,2.68555,3.66211,0.12207,0.787354,0.549316,0.3479
200,10.01674,2.50244,3.11279,0.244141,0.897217,0.494385,0.265503
201,10.0168,2.13623,3.2959,-0.244141,0.878906,0.558472,0.402832
202,10.01686,2.68555,3.41797,2.31934,0.796509,0.50354,0.704956
203,10.01692,2.31934,3.66211,0.366211,0.823975,0.512695,0.430298
204,10.01698,1.15967,3.60107,-0.488281,0.85144,0.567627,0.375366
205,10.01704,1.28174,3.60107,1.83105,0.805664,0.595093,0.558472
206,10.0171,1.89209,3.60107,3.05176,0.769043,0.67749,0.686646
207,10.01716,1.83105,2.92969,1.09863,0.759888,0.457764,0.494385
208,10.01722,2.31934,2.92969,1.09863,0.778198,0.512695,0.421143
209,10.01728,2.86865,3.54004,-0.610352,0.83313,0.585938,0.585938
210,10.01734,2.80762,3.72314,0.244141,0.897217,0.540161,0.439453
211,10.0174,1.89209,3.84521,1.70898,0.823975,0.549316,0.366211
212,10.01746,1.52588,3.90625,0.488281,0.842285,0.585938,0.466919
213,10.01752,1.09863,3.11279,-0.732422,0.933838,0.622559,0.311279
214,10.01758,1.40381,3.2959,-0.854492,0.878906,0.457764,0.476074
215,10.01764,1.70898,3.2959,1.83105,0.650024,0.476074,0.604248
216,10.0177,2.38037,2.99072,-0.244141,0.860596,0.50354,0.411987
217,10.01776,2.56348,3.11279,0.12207,1.00708,0.549316,0.457764
218,10.01782,2.56348,3.60107,1.09863,0.823975,0.576782,0.567627
219,10.01788,2.38037,3.2959,2.0752,0.723267,0.613403,0.704956
220,10.01794,1.58691,3.479,1.95313,0.805664,0.521851,0.521851
221,10.018,0.976563,3.72314,1.83105,0.805664,0.576782,0.384521
222,10.01806,1.58691,3.11279,-1.46484,0.814819,0.622559,0.485229
223,10.01812,1.40381,2.68555,0.488281,0.83313,0.622559,0.439453
224,10.01818,1.64795,2.99072,2.56348,0.85144,0.549316,0.411987
225,10.01824,2.56348,3.05176,0.854492,0.878906,0.567627,0.476074
226,10.0183,2.2583,3.11279,-1.70898,0.933838,0.640869,0.311279
227,10.01836,1.83105,3.2959,0.610352,0.906372,0.640869,0.50354
228,10.01842,1.58691,3.2959,1.70898,0.714111,0.595093,0.604248
229,10.01848,1.28174,3.479,0.244141,0.796509,0.558472,0.384521
230,10.01854,1.2207,2.44141,-0.610352,0.897217,0.576782,0.430298
231,10.0186,1.70898,2.56348,0.976563,0.778198,0.604248,0.540161
232,10.01866,2.2583,2.68555,2.44141,0.750732,0.567627,0.704956
233,10.01872,2.2583,2.56348,2.31934,0.787354,0.476074,0.448608
234,10.01878,1.95313,2.62451,1.70898,0.823975,0.531006,0.393677
235,10.01884,2.38037,3.05176,-0.488281,0.878906,0.65918,0.613403
236,10.0189,1.89209,3.17383,1.09863,0.878906,0.622559,0.393677
237,10.01896,1.40381,3.17383,1.83105,0.83313,0.540161,0.366211
238,10.01902,1.40381,2.99072,-0.12207,0.796509,0.549316,0.485229
239,10.01908,1.58691,2.50244,-4.02832,0.933838,0.604248,0.320435
240,10.01914,1.52588,2.68555,1.09863,0.970459,0.540161,0.411987
241,10.0192,1.95313,2.80762,1.83105,0.695801,0.50354,0.558472
242,10.01926,2.38037,2.80762,0.366211,0.878906,0.567627,0.439453
243,10.01932,2.31934,2.74658,0.732422,0.924683,0.65918,0.421143
244,10.01938,1.83105,3.05176,1.83105,0.85144,0.567627,0.558472
245,10.01944,1.64795,2.86865,2.80762,0.796509,0.668335,0.714111
246,10.0195,0.854492,2.80762,1.95313,0.769043,0.622559,0.485229
247,10.01956,1.15967,3.05176,1.83105,0.85144,0.540161,0.375366
248,10.01962,1.2207,3.11279,-0.732422,0.814819,0.613403,0.549316
249,10.01968,2.38037,2.50244,-0.244141,0.842285,0.613403,0.421143
250,10.01974,2.62451,2.86865,2.68555,0.897217,0.521851,0.439453
251,10.0198,2.86865,3.11279,0.488281,0.878906,0.567627,0.466919
252,10.01986,2.2583,2.62451,-0.244141,0.942993,0.558472,0.32959
253,10.01992,1.40381,2.92969,-0.732422,0.897217,0.595093,0.411987
254,10.01998,1.34277,2.99072,1.2207,0.769043,0.576782,0.531006
255,10.02004,1.28174,2.86865,0.488281,0.860596,0.531006,0.448608
256,10.0201,1.2207,2.50244,-0.12207,0.906372,0.585938,0.32959
257,10.02016,2.38037,2.92969,0.488281,0.814819,0.567627,0.549316
258,10.02022,2.80762,2.99072,3.54004,0.778198,0.704956,0.67749
259,10.02028,2.31934,2.74658,1.46484,0.796509,0.494385,0.494385
260,10.02034,1.52588,2.99072,1.83105,0.842285,0.50354,0.338745
261,10.0204,1.52588,2.74658,-0.732422,0.823975,0.750732,0.595093
262,10.02046,1.28174,3.17383,-0.366211,0.83313,0.585938,0.558472
263,10.02052,1.09863,3.35693,0.854492,0.787354,0.494385,0.384521
264,10.02058,1.77002,2.86865,-0.12207,0.759888,0.521851,0.320435
265,10.02064,2.2583,2.68555,0.244141,0.83313,0.531006,0.338745
266,10.0207,2.2583,2.38037,-0.732422,0.897217,0.549316,0.421143
267,10.02076,2.50244,2.74658,1.2207,0.723267,0.595093,0.576782
268,10.02082,2.19727,3.17383,0.366211,0.759888,0.558472,0.485229
269,10.02088,1.95313,3.05176,-0.976563,0.915527,0.604248,0.430298
270,10.02094,1.34277,3.479,0.732422,0.83313,0.631714,0.512695
271,10.021,1.2207,2.86865,2.68555,0.769043,0.714111,0.567627
272,10.02106,1.40381,2.50244,-0.244141,0.796509,0.585938,0.521851
273,10.02112,1.70898,2.31934,1.34277,0.823975,0.540161,0.320435
274,10.02118,2.13623,2.86865,0.244141,0.906372,0.640869,0.531006
275,10.02124,2.19727,2.50244,0.854492,0.842285,0.585938,0.558472
276,10.0213,1.46484,2.68555,1.83105,0.906372,0.531006,0.457764
277,10.02136,1.70898,3.41797,1.83105,0.842285,0.540161,0.3479
278,10.02142,1.2207,3.35693,1.83105,0.860596,0.558472,0.3479
279,10.02148,1.09863,2.99072,-0.610352,0.897217,0.585938,0.366211
280,10.02154,1.28174,2.92969,1.83105,0.796509,0.567627,0.558472
281,10.0216,2.0752,2.86865,0.732422,0.769043,0.512695,0.457764
282,10.02166,2.2583,2.56348,-0.732422,0.842285,0.521851,0.411987
283,10.02172,2.50244,3.41797,0.366211,0.796509,0.576782,0.466919
284,10.02178,2.13623,3.17383,0.854492,0.805664,0.704956,0.576782
285,10.02184,1.70898,2.92969,2.31934,0.759888,0.622559,0.567627
286,10.0219,1.28174,3.05176,0.244141,0.897217,0.549316,0.320435
287,10.02196,1.28174,3.35693,-1.46484,0.814819,0.604248,0.521851
288,10.02202,1.70898,2.74658,-0.12207,0.823975,0.613403,0.567627
289,10.02208,1.70898,2.86865,0.976563,0.796509,0.485229,0.375366
290,10.02214,2.31934,2.44141,0.854492,0.83313,0.485229,0.311279
291,10.0222,2.2583,2.86865,0.732422,0.805664,0.540161,0.375366
292,10.02226,2.13623,2.80762,-1.58691,0.915527,0.613403,0.476074
293,10.02232,1.64795,3.54004,1.70898,0.814819,0.576782,0.549316
294,10.02238,2.0752,3.78418,1.09863,0.787354,0.540161,0.531006
295,10.02244,1.34277,2.68555,-0.488281,0.869751,0.595093,0.448608
296,10.0225,1.46484,3.11279,0.244141,0.860596,0.540161,0.439453
297,10.02256,1.89209,3.23486,-0.12207,0.805664,0.65918,0.567627
298,10.02262,2.31934,2.44141,0.732422,0.787354,0.558472,0.50354
299,10.02268,2.19727,2.68555,1.70898,0.897217,0.50354,0.357056
300,10.02274,2.31934,3.54004,0.244141,0.869751,0.595093,0.512695
301,10.0228,1.34277,3.41797,-0.610352,0.823975,0.650024,0.549316
302,10.02286,1.2207,3.05176,1.58691,0.85144,0.540161,0.439453
303,10.02292,1.58691,3.41797,2.19727,0.796509,0.585938,0.375366
304,10.02298,1.58691,3.2959,1.83105,0.83313,0.531006,0.357056
305,10.02304,1.34277,2.31934,-0.976563,0.915527,0.604248,0.384521
306,10.0231,1.89209,2.86865,1.34277,0.759888,0.576782,0.540161
307,10.02316,2.44141,2.99072,2.31934,0.796509,0.540161,0.521851
308,10.02322,2.2583,2.74658,1.46484,0.897217,0.585938,0.375366
309,10.02328,1.15967,3.11279,0.488281,0.878906,0.585938,0.439453
310,10.02334,1.52588,3.17383,-0.610352,0.915527,0.741577,0.558472
311,10.0234,1.28174,2.92969,0.854492,0.878906,0.65918,0.549316
312,10.02346,1.34277,3.23486,2.19727,0.860596,0.466919,0.357056
313,10.02352,1.70898,3.54004,1.58691,0.83313,0.531006,0.448608
314,10.02358,2.50244,2.50244,-0.12207,0.860596,0.549316,0.567627
315,10.02364,2.50244,2.62451,1.2207,0.860596,0.512695,0.430298
316,10.0237,2.56348,3.11279,3.05176,0.805664,0.50354,0.439453
317,10.02376,2.13623,3.479,2.19727,0.778198,0.512695,0.384521
318,10.02382,1.34277,2.80762,0.244141,0.942993,0.622559,0.357056
319,10.02388,1.15967,3.41797,1.58691,0.869751,0.631714,0.558472
320,10.02394,1.83105,3.35693,3.05176,0.814819,0.567627,0.485229
321,10.024,1.70898,2.62451,0.976563,0.933838,0.558472,0.430298
322,10.02406,1.83105,2.68555,1.70898,0.85144,0.567627,0.494385
323,10.02412,2.19727,2.86865,-0.610352,0.924683,0.613403,0.494385
324,10.02418,2.19727,2.74658,0.0,0.805664,0.558472,0.531006
325,10.02424,1.83105,2.92969,1.58691,0.823975,0.476074,0.421143
326,10.0243,2.0752,3.35693,2.31934,0.842285,0.640869,0.430298
327,10.02436,2.0752,3.11279,0.976563,0.83313,0.622559,0.576782
328,10.02442,1.28174,3.17383,0.976563,0.85144,0.531006,0.439453
329,10.02448,1.58691,3.479,1.95313,0.823975,0.485229,0.485229
330,10.02454,2.38037,2.99072,2.19727,0.759888,0.494385,0.357056
331,10.0246,1.77002,3.11279,0.366211,0.897217,0.50354,0.402832
332,10.02466,2.31934,2.68555,0.12207,0.796509,0.549316,0.466919
333,10.02472,2.31934,3.23486,1.83105,0.769043,0.622559,0.512695
334,10.02478,1.95313,3.41797,0.732422,0.915527,0.640869,0.494385
335,10.02484,1.40381,3.54004,0.854492,0.942993,0.631714,0.466919
336,10.0249,1.15967,3.84521,-0.732422,0.933838,0.668335,0.512695
337,10.02496,1.2207,3.11279,1.58691,0.83313,0.65918,0.622559
338,10.025019,1.52588,2.62451,2.0752,0.805664,0.430298,0.384521
339,10.025079,1.95313,2.80762,1.58691,0.842285,0.512695,0.411987
340,10.025139,2.50244,2.19727,0.244141,0.778198,0.604248,0.631714
341,10.025199,1.89209,2.86865,0.976563,0.83313,0.531006,0.50354
342,10.025259,1.58691,3.90625,1.34277,0.796509,0.466919,0.485229
343,10.025319,1.70898,3.54004,1.09863,0.750732,0.50354,0.384521
344,10.025379,1.52588,2.86865,-1.2207,0.915527,0.558472,0.439453
345,10.025439,1.89209,2.86865,1.34277,0.924683,0.558472,0.476074
346,10.025499,2.31934,3.60107,2.31934,0.714111,0.531006,0.512695
347,10.025559,2.50244,2.68555,-0.366211,0.860596,0.521851,0.448608
348,10.025619,2.31934,2.80762,0.488281,0.842285,0.567627,0.485229
349,10.025679,2.31934,3.60107,-0.610352,0.933838,0.622559,0.531006
350,10.025739,2.2583,3.05176,0.0,0.814819,0.567627,0.650024
351,10.025799,1.2207,3.11279,0.976563,0.796509,0.457764,0.384521
352,10.025859,1.28174,3.60107,1.34277,0.869751,0.613403,0.50354
353,10.025919,1.70898,3.66211,0.488281,0.823975,0.695801,0.585938
354,10.025979,1.34277,3.23486,0.488281,0.814819,0.549316,0.430298
355,10.026039,1.83105,3.2959,0.976563,0.814819,0.411987,0.411987
356,10.026099,2.68555,3.2959,0.732422,0.732422,0.494385,0.393677
357,10.026159,2.2583,3.23486,-0.732422,0.924683,0.521851,0.393677
358,10.026219,1.64795,3.54004,0.366211,0.823975,0.558472,0.476074
359,10.026279,1.40381,3.60107,1.2207,0.769043,0.512695,0.421143
360,10.026339,1.77002,3.23486,0.610352,0.906372,0.567627,0.448608
361,10.026399,1.58691,3.72314,1.2207,0.842285,0.558472,0.439453
362,10.026459,1.89209,3.35693,-0.488281,0.897217,0.549316,0.50354
363,10.026519,2.2583,2.92969,-0.12207,0.814819,0.604248,0.585938
364,10.026579,2.13623,2.86865,1.58691,0.83313,0.448608,0.402832
365,10.026639,2.31934,3.41797,1.09863,0.805664,0.576782,0.421143
366,10.026699,1.95313,3.23486,0.0,0.805664,0.640869,0.567627
367,10.026759,1.09863,3.54004,1.34277,0.933838,0.567627,0.466919
368,10.026819,1.15967,4.08936,2.44141,0.869751,0.521851,0.476074
369,10.026879,1.70898,3.90625,1.09863,0.796509,0.521851,0.375366
370,10.026939,1.0376,2.80762,-0.854492,0.878906,0.576782,0.439453
371,10.026999,1.64795,2.92969,2.44141,0.823975,0.567627,0.512695
372,10.027059,2.74658,2.92969,2.44141,0.814819,0.50354,0.485229
373,10.027119,2.2583,2.99072,0.488281,0.869751,0.531006,0.402832
374,10.027179,2.2583,3.479,0.12207,0.906372,0.549316,0.476074
