DynoWare	Version 3.2.2.0
Path:	C:\Documents and Settings\User\Dokumenty\Dynamometer - Testovanie rezné sily\5 rezne sily od 12_2020 do projektu\Rn5um_nastroj1\
Filename:	t0.dwd
Config ID:	t0.cfg
Setup ID:	0
Manipulated:	0
Filename 1:	 
Filename 2:	 
Date:	Monday, December 07, 2020
Time:	13:31:10
Sampling rate [Hz]:	16667
Measuring time [s]:	20
Delay time [s]:	0
Cycle time [s]:	0
Cycles:	1
Samples per channel:	333321
Cycle interval:	0
Cycle No:	1
Time	Fx	Fy	Fz	Mx	My	Mz
s	N	N	N	Nm	Nm	Nm
16.51635	0.610352	2.50244	12.9395	0.933838	0.814819	0.466919
16.51641	0.305176	1.64795	13.0615	1.05286	0.805664	0.466919
16.51647	-0.488281	3.23486	11.5967	0.814819	0.933838	0.585938
16.51653	0.854492	2.62451	12.085	0.915527	0.769043	0.476074
16.51659	-0.427246	2.56348	12.207	1.06201	0.65918	0.567627
16.51665	0.305176	2.44141	13.3057	0.787354	0.787354	0.67749
16.51671	0.12207	3.17383	11.1084	0.970459	0.778198	0.485229
16.51677	0.427246	3.17383	14.0381	0.787354	0.915527	0.540161
16.51683	1.09863	2.86865	13.0615	0.933838	0.695801	0.897217
16.51689	0.183105	2.92969	13.3057	0.888062	0.549316	0.576782
16.51695	-0.0610352	3.11279	10.498	0.897217	0.631714	0.640869
16.51701	0.610352	2.74658	14.2822	0.915527	0.823975	0.668335
16.51707	-0.732422	3.11279	11.4746	0.933838	0.650024	0.311279
16.51713	0.12207	2.0752	11.9629	0.98877	0.695801	0.796509
16.51719	-0.549316	2.92969	12.3291	0.933838	0.814819	0.448608
16.51725	0.366211	2.2583	12.8174	1.05286	0.686646	0.668335
16.51731	0.610352	2.80762	8.54492	0.952148	0.970459	0.439453
16.51737	0.671387	1.77002	12.3291	0.961304	0.558472	0.732422
16.51743	0	3.11279	14.5264	0.842285	0.924683	0.430298
16.51749	0.427246	2.2583	12.085	1.07117	0.787354	0.695801
16.51755	-0.671387	3.11279	14.2822	0.787354	0.695801	0.457764
16.51761	0.610352	1.89209	12.4512	1.00708	0.723267	0.631714
16.51767	-0.488281	3.479	12.207	1.03455	0.85144	0.567627
16.51773	1.09863	1.70898	15.5029	0.787354	0.750732	0.668335
16.51779	-0.183105	2.92969	12.3291	1.08948	0.595093	0.411987
16.51785	0.854492	2.2583	14.4043	0.98877	0.787354	0.723267
16.51791	0.549316	3.17383	13.6719	0.741577	0.83313	0.567627
16.51797	0.12207	2.50244	12.9395	1.07117	0.778198	0.540161
16.51803	0.427246	2.62451	12.8174	0.860596	0.65918	0.549316
16.51809	-0.305176	2.44141	12.5732	0.906372	0.842285	0.521851
16.51815	-0.0610352	1.46484	12.4512	1.05286	0.613403	0.67749
16.51821	0.244141	2.92969	14.5264	0.83313	0.979614	0.714111
16.51827	1.34277	2.0752	15.5029	0.83313	0.668335	0.549316
16.51833	-0.549316	3.05176	11.3525	0.942993	0.778198	0.421143
16.51839	1.58691	1.95313	13.916	0.906372	0.732422	0.741577
16.51845	0	3.2959	8.66699	0.98877	0.650024	0.439453
16.51851	0.610352	2.80762	14.2822	0.83313	0.759888	0.631714
16.51857	0.183105	2.74658	9.15527	1.10779	0.686646	0.668335
16.51863	-0.12207	2.62451	14.4043	0.83313	0.942993	0.430298
16.51869	0.793457	2.31934	9.64355	0.906372	0.805664	0.613403
16.51875	-0.12207	2.62451	10.8643	1.1261	0.695801	0.67749
16.51881	1.28174	2.31934	14.1602	0.769043	0.668335	0.485229
16.51887	1.0376	2.0752	10.2539	1.08948	0.714111	0.85144
16.51893	-0.244141	3.11279	15.7471	0.933838	0.970459	0.357056
16.51899	0.671387	2.0752	14.4043	0.924683	0.650024	0.558472
16.51905	-0.671387	3.60107	11.9629	1.02539	0.668335	0.686646
16.51911	-1.15967	4.21143	12.6953	0.942993	0.67749	0.604248
16.51917	0.793457	3.479	15.1367	0.750732	0.83313	0.411987
16.51923	0.671387	2.74658	10.1318	0.869751	0.897217	0.549316
16.51929	1.46484	1.95313	13.916	0.869751	0.650024	0.842285
16.51935	0.427246	2.56348	13.6719	0.915527	0.970459	0.604248
16.51941	0	3.17383	12.5732	1.15356	0.787354	0.65918
16.51947	0.610352	2.74658	14.8926	0.970459	0.668335	0.549316
16.51953	-0.427246	3.35693	12.3291	1.10779	0.695801	0.457764
16.51959	0.12207	3.90625	12.085	0.924683	0.814819	0.631714
16.51965	0.854492	2.86865	13.1836	0.860596	0.631714	0.741577
16.51971	0.427246	2.19727	15.5029	0.897217	0.842285	0.531006
16.51977	1.28174	2.56348	12.4512	0.897217	0.778198	0.814819
16.51983	0.610352	2.68555	14.0381	0.952148	0.787354	0.439453
16.51989	0.732422	2.0752	13.3057	1.02539	0.952148	0.604248
16.51995	0.244141	2.86865	12.3291	0.997925	0.778198	0.631714
16.52001	-0.0610352	2.56348	13.1836	1.00708	0.686646	0.402832
16.52007	-0.183105	3.17383	13.4277	1.00708	0.704956	0.411987
16.52013	-0.244141	3.17383	11.8408	0.915527	0.924683	0.604248
16.52019	0.305176	2.44141	12.9395	0.961304	0.585938	0.50354
16.52025	1.52588	2.92969	13.1836	0.906372	0.860596	0.668335
16.52031	0.671387	2.2583	12.207	0.970459	0.814819	0.650024
16.52037	0.610352	2.68555	13.6719	0.970459	0.778198	0.558472
16.52043	0.488281	2.50244	12.5732	0.979614	0.787354	0.622559
16.52049	0.793457	2.92969	15.3809	0.85144	0.85144	0.842285
16.52055	0.549316	3.66211	16.4795	0.961304	0.65918	0.567627
16.52061	0.366211	2.62451	11.7188	1.07117	0.906372	0.512695
16.52067	0.183105	3.11279	16.6016	0.869751	0.67749	0.531006
16.52073	-0.183105	2.44141	13.4277	0.924683	0.759888	0.686646
16.52079	1.64795	2.19727	14.0381	1.00708	0.860596	0.723267
16.52085	0.427246	2.50244	16.1133	1.07117	0.869751	0.558472
16.52091	0.305176	3.84521	11.8408	0.878906	0.723267	0.604248
16.52097	0.12207	2.38037	12.207	1.03455	0.787354	0.558472
16.52103	0.244141	3.60107	13.0615	0.805664	0.65918	0.823975
16.52109	0.488281	2.74658	13.5498	0.924683	0.860596	0.613403
16.52115	0.0610352	2.13623	12.085	1.08948	0.769043	0.613403
16.52121	0.427246	2.38037	14.8926	0.860596	0.796509	0.585938
16.52127	0.305176	2.44141	13.1836	1.09863	0.805664	0.576782
16.52133	0.366211	2.86865	15.9912	0.878906	0.732422	0.585938
16.52139	0.732422	3.54004	12.3291	0.942993	0.549316	0.531006
16.52145	0.732422	3.05176	14.7705	0.915527	0.695801	0.393677
16.52151	0.0610352	2.86865	11.7188	0.952148	0.869751	0.750732
16.52157	0.305176	1.95313	14.0381	0.961304	0.796509	0.494385
16.52163	-0.488281	2.99072	12.6953	0.98877	0.769043	0.585938
16.52169	0.610352	2.86865	13.6719	0.842285	0.769043	0.604248
16.52175	0.183105	3.479	15.3809	0.942993	0.750732	0.558472
16.52181	0.305176	4.3335	13.3057	1.08948	0.695801	0.723267
16.52187	1.0376	2.68555	16.9678	0.952148	0.85144	0.805664
16.52193	0.488281	2.62451	14.1602	1.01624	0.631714	0.549316
16.52199	-0.244141	2.50244	12.8174	1.15356	0.769043	0.723267
16.52205	0.671387	2.2583	16.8457	0.997925	0.668335	0.631714
16.52211	0.671387	2.80762	14.5264	0.915527	0.558472	0.558472
16.52217	0.488281	2.38037	13.0615	0.85144	0.732422	0.769043
16.52223	0.183105	1.58691	15.5029	0.952148	0.769043	0.732422
16.52229	0	3.41797	14.4043	0.906372	0.952148	0.595093
16.52235	-0.305176	4.3335	8.66699	1.23596	0.796509	0.448608
16.52241	0.366211	2.74658	15.0146	0.796509	0.842285	0.613403
16.52247	0.610352	3.41797	12.9395	0.942993	0.695801	0.695801
16.52253	-0.12207	2.44141	10.2539	1.1261	0.805664	0.695801
16.52259	-0.854492	2.31934	15.9912	0.814819	0.83313	0.567627
16.52265	0.610352	2.44141	12.085	1.00708	0.778198	0.759888
16.52271	-0.244141	3.54004	12.4512	0.952148	0.796509	0.650024
16.52277	1.09863	2.62451	13.5498	0.796509	0.778198	0.476074
16.52283	1.15967	2.50244	14.7705	0.933838	0.613403	0.411987
16.52289	0	3.17383	10.7422	1.08032	0.640869	0.796509
16.52295	-0.610352	3.35693	13.1836	0.906372	0.769043	0.567627
16.52301	-0.488281	3.17383	15.2588	0.970459	0.961304	0.50354
16.52307	0.244141	2.50244	13.5498	0.83313	0.686646	0.750732
16.52313	0.12207	2.38037	13.0615	1.08948	0.714111	0.531006
16.52319	0.183105	2.74658	13.5498	0.979614	0.878906	0.411987
16.52325	1.28174	1.70898	15.8691	0.83313	0.83313	0.823975
16.52331	-0.183105	2.50244	13.3057	0.997925	0.650024	0.650024
16.52337	-0.244141	2.31934	13.7939	0.906372	0.796509	0.512695
16.52343	-0.0610352	2.2583	13.5498	0.778198	0.933838	0.567627
16.52349	0.732422	2.31934	15.2588	1.02539	0.668335	0.604248
16.52355	-0.610352	3.78418	11.3525	1.01624	0.759888	0.704956
16.52361	0.244141	1.89209	12.9395	0.83313	0.83313	0.485229
16.52367	0.793457	1.77002	15.8691	0.952148	0.878906	0.421143
16.52373	0.244141	2.68555	10.6201	1.19019	0.65918	0.466919
16.52379	0.305176	2.86865	14.2822	0.915527	0.759888	0.723267
16.52385	0.305176	3.2959	13.4277	0.915527	0.67749	0.494385
16.52391	0.488281	2.44141	12.3291	1.14441	0.942993	0.723267
16.52397	-0.427246	3.2959	15.7471	1.01624	0.778198	0.585938
16.52403	-0.305176	3.84521	12.6953	1.1261	0.640869	0.67749
16.52409	-0.366211	2.80762	14.8926	0.933838	0.933838	0.531006
16.52415	0.244141	3.11279	16.1133	0.924683	0.604248	0.723267
16.52421	0.854492	3.23486	13.5498	0.842285	0.65918	0.585938
16.52427	-0.183105	1.46484	11.8408	1.19019	0.796509	0.402832
16.52433	0.488281	2.86865	16.4795	0.869751	0.759888	0.65918
16.52439	-0.12207	3.35693	14.8926	1.10779	0.860596	0.485229
16.52445	-0.305176	3.41797	14.8926	1.08948	0.686646	0.714111
16.52451	0.671387	3.35693	13.3057	0.869751	0.83313	0.558472
16.52457	0.0610352	2.56348	11.5967	1.1261	0.869751	0.650024
16.52463	-0.366211	1.64795	14.7705	1.05286	0.878906	0.448608
16.52469	1.09863	1.70898	15.2588	0.805664	0.723267	0.567627
16.52475	0.549316	1.95313	13.3057	0.924683	0.631714	0.650024
16.52481	-0.671387	3.11279	10.6201	1.05286	0.869751	0.704956
16.52487	0.671387	2.19727	17.5781	0.897217	0.860596	0.558472
16.52493	-0.549316	3.23486	13.916	1.10779	0.704956	0.50354
16.52499	-0.183105	3.41797	13.6719	0.823975	0.778198	0.567627
16.525049	0.549316	2.2583	14.2822	0.970459	0.604248	0.576782
16.525109	0.183105	2.99072	14.6484	0.897217	0.686646	0.448608
16.525169	1.34277	2.19727	11.7188	0.970459	0.83313	0.805664
16.525229	0.610352	2.31934	13.3057	0.98877	0.769043	0.521851
16.525289	0.854492	2.19727	13.0615	0.979614	0.897217	0.796509
16.525349	-0.549316	1.64795	12.4512	1.10779	0.85144	0.457764
16.525409	-0.427246	2.56348	14.7705	0.906372	0.732422	0.485229
16.525469	-0.732422	2.86865	11.9629	0.924683	0.769043	0.531006
16.525529	-0.732422	2.0752	14.0381	0.796509	0.723267	0.650024
16.525589	0	1.83105	14.1602	0.823975	0.531006	0.512695
16.525649	1.0376	1.95313	13.4277	0.869751	0.85144	0.558472
16.525709	0.305176	2.50244	12.3291	0.860596	0.704956	0.549316
16.525769	0.976563	1.95313	13.7939	0.897217	0.759888	0.595093
16.525829	-0.427246	2.92969	12.5732	1.05286	0.796509	0.723267
16.525889	0.427246	2.31934	15.5029	0.942993	0.787354	0.631714
16.525949	-0.427246	3.17383	11.9629	1.08032	0.83313	0.466919
16.526009	0.793457	1.83105	10.8643	0.979614	0.732422	0.476074
16.526069	-0.366211	3.23486	11.4746	1.09863	0.723267	0.704956
16.526129	0.427246	1.95313	14.7705	0.906372	0.860596	0.439453
16.526189	-0.0610352	3.05176	12.8174	1.0437	0.704956	0.631714
16.526249	0.793457	1.58691	14.8926	0.83313	0.823975	0.622559
16.526309	0	2.80762	10.9863	1.15356	0.631714	0.631714
16.526369	0.183105	2.44141	16.1133	0.83313	0.979614	0.723267
16.526429	-0.366211	3.60107	12.3291	1.03455	0.67749	0.750732
16.526489	1.09863	2.74658	16.3574	0.961304	0.714111	0.411987
16.526549	0.183105	3.05176	11.4746	1.08032	0.759888	0.650024
16.526609	0.12207	2.56348	14.1602	0.85144	0.869751	0.549316
16.526669	0.427246	2.38037	12.3291	0.942993	0.640869	0.50354
16.526729	-0.671387	3.23486	11.5967	0.842285	0.860596	0.567627
16.526789	0.183105	1.40381	14.4043	0.924683	0.83313	0.567627
16.526849	0.671387	2.50244	12.8174	1.07117	0.750732	0.778198
16.526909	0.12207	3.05176	11.1084	1.01624	0.897217	0.521851
16.526969	0.366211	1.58691	16.1133	0.796509	0.668335	0.631714
16.527029	0	3.41797	11.5967	1.01624	0.759888	0.521851
16.527089	1.09863	1.77002	13.1836	0.970459	0.769043	0.750732
16.527149	-0.305176	3.60107	13.4277	0.823975	0.778198	0.393677
16.527209	0.915527	1.83105	12.207	1.06201	0.714111	0.741577
16.527269	-0.366211	2.74658	13.0615	0.942993	0.85144	0.531006
16.527329	1.15967	2.74658	14.6484	0.997925	0.769043	0.640869
16.527389	-1.15967	3.41797	12.5732	1.07117	0.897217	0.292969
16.527449	0.366211	2.2583	14.0381	0.933838	0.759888	0.759888
16.527509	0.427246	3.35693	10.6201	0.924683	0.622559	0.457764
16.527569	0.549316	1.77002	14.7705	0.961304	0.897217	0.567627
16.527629	0	3.11279	11.2305	0.997925	0.576782	0.531006
16.527689	1.0376	1.95313	14.6484	0.823975	0.83313	0.540161
16.527749	0.549316	2.56348	11.5967	1.06201	0.668335	0.686646
16.527809	0.488281	3.2959	16.1133	0.796509	0.961304	0.714111
16.527869	1.15967	2.38037	14.2822	1.02539	0.576782	0.613403
16.527929	-0.610352	3.11279	11.2305	0.979614	0.805664	0.439453
16.527989	0.244141	2.19727	13.7939	0.98877	0.695801	0.732422
16.528049	0.549316	2.01416	16.2354	0.952148	0.823975	0.476074
16.528109	0.244141	3.41797	12.5732	1.06201	0.750732	0.604248
16.528169	0.915527	1.46484	15.0146	0.924683	0.805664	0.622559
16.528229	-0.0610352	2.80762	13.0615	1.05286	0.814819	0.521851
